flow,compartment,unit,amount
Ethane,Emissions / Emissions to air,kilogram,4.970261241268433e-07
"Energy, Geothermal, Converted",natural resource,megajoule,4.842450321717586e-07
"Permanent Crops, Non-irrigated, Intensive",Land use / Land occupation,square meter-year,4.664425613224042e-07
Sulfide ion,water,kilogram,4.643750911807713e-07
Nitrogen,water,kilogram,4.571010878476591e-07
antimony,Emissions / Emissions to water,kilogram,4.4799795151491765e-07
Barium,Emissions / Emissions to water,kilogram,4.3738275259837763e-07
Aluminium,Emissions / Emissions to air,kilogram,4.3581520259646054e-07
Thorium-230,Emissions / Emissions to air,kilo Becquerel,4.33379073880552e-07
aluminium,Emissions / Emissions to soil,kilogram,4.306822662774249e-07
"Carboxylic Acids, Unspecified",water,kilogram,4.263582734408398e-07
Hexane,Emissions / Emissions to air,kilogram,4.111152870787546e-07
Chlorate ion,Emissions / Emissions to water,kilogram,4.102613763918955e-07
Hexane,Emissions / Emissions to air,kilogram,3.8727728901667593e-07
Magnesium,natural resource,kilogram,3.8012033329864225e-07
To Shrub Land,Land use / Land transformation,square meter,3.664139433836687e-07
Potassium-40,air,kilo Becquerel,3.5865305987994714e-07
"Agriculture, Mosaic",Land use / Land occupation,square meter-year,3.5374308373261955e-07
ammonium,Emissions / Emissions to water,kilogram,3.4892041612335225e-07
Acetaldehyde,Emissions / Emissions to air,kilogram,3.483736581062726e-07
Magnesium,Emissions / Emissions to soil,kilogram,3.4454590237666905e-07
Barium(2+),Emissions / Emissions to water,kilogram,3.3939662037775923e-07
hydrogen sulfide,Emissions / Emissions to water,kilogram,3.377350311491245e-07
Iron,Emissions / Emissions to water,kilogram,3.230918651798569e-07
Butane,Emissions / Emissions to air,kilogram,3.215545297053344e-07
Antimony-124,Emissions / Emissions to water,kilo Becquerel,3.160514020246238e-07
"Oils, Unspecified",Emissions / Emissions to water,kilogram,3.0753791260246575e-07
Copper,Emissions / Emissions to air,kilogram,2.9995165041897006e-07
Lead,Emissions / Emissions to air,kilogram,2.724427821087726e-07
Zinc-65,water,kilo Becquerel,2.692632175609081e-07
Hydrogen,air,kilogram,2.655770226367271e-07
sulfur,Emissions / Emissions to soil,kilogram,2.58409359288756e-07
Xenon-138,air,kilo Becquerel,2.5772191581528294e-07
Nickel,Emissions / Emissions to air,kilogram,2.5497212995680107e-07
Tin atom,Resources / Resources from ground,kilogram,2.5124724057508367e-07
Iodine,Emissions / Emissions to air,kilogram,2.5058048437430875e-07
Calcium,Emissions / Emissions to air,kilogram,2.5048724687649945e-07
"Hydrocarbons, Chlorinated",air,kilogram,2.488991643431528e-07
Butane,Emissions / Emissions to air,kilogram,2.485867955011985e-07
Antimony-125,Emissions / Emissions to water,kilo Becquerel,2.4418237184988663e-07
Boron,Emissions / Emissions to air,kilogram,2.4350609877079556e-07
Carbon black,emissions to air / unspecified,kilogram,2.4088022120868094e-07
"Urban, Discontinuously Built",Land use / Land occupation,square meter-year,2.404518532414752e-07
Selenium,Emissions / Emissions to air,kilogram,2.355154003589012e-07
Xenon-137,air,kilo Becquerel,2.3475633637076068e-07
