flow,compartment,unit,amount
Sand,soil,kilogram,1.1625181597248688e-08
Phenol,Emissions / Emissions to water,kilogram,1.136143523327234e-08
Ozone,air,kilogram,1.1256517404738054e-08
fluorane,Emissions / Emissions to air,kilogram,1.1233676907235855e-08
Thorium-230,Emissions / Emissions to air,kilo Becquerel,1.080002666235701e-08
Formaldehyde,Emissions / Emissions to air,kilogram,1.0793658647540693e-08
Ethyl Benzene,Emissions / Emissions to water,kilogram,1.0376629287314673e-08
Particles (PM2.5),Emissions / Emissions to air,kilogram,1.0372168462911444e-08
Hydrogen Chloride,Emissions / Emissions to air,kilogram,9.899880864303281e-09
Chromium,Emissions / Emissions to water,kilogram,9.723768368438527e-09
Aluminium,Emissions / Emissions to air,kilogram,9.613543769378367e-09
Arsenic,Emissions / Emissions to water,kilogram,9.512188415979884e-09
Silicon,Emissions / Emissions to soil,kilogram,9.442765978503565e-09
Silicon,Emissions / Emissions to water,kilogram,8.643346635608365e-09
Magnesium,natural resource,kilogram,8.595990643961668e-09
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,8.431399391371238e-09
Iodine-135,air,kilo Becquerel,7.972674590754268e-09
Fluoride Ion,Emissions / Emissions to water,kilogram,7.91876558536219e-09
"Oils, Unspecified",Emissions / Emissions to soil,kilogram,7.778015702688306e-09
arsenic,Emissions / Emissions to water,kilogram,7.564954555854185e-09
Benzene,Emissions / Emissions to air,kilogram,6.993773133437878e-09
Acetaldehyde,Emissions / Emissions to air,kilogram,6.932471269464109e-09
Chromium-51,water,kilo Becquerel,6.841859079404593e-09
Acetic Acid,Emissions / Emissions to air,kilogram,6.7432902277629965e-09
Nitrogen,water,kilogram,6.301840367710442e-09
molybdenum,Emissions / Emissions to water,kilogram,6.01555759346327e-09
Potassium-40,air,kilo Becquerel,6.0106630232097096e-09
Zinc,Emissions / Emissions to air,kilogram,6.0051443894949315e-09
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,5.875150555450194e-09
Argon-41,air,kilo Becquerel,5.78788024981923e-09
Cyanide,Emissions / Emissions to water,kilogram,5.689370880035751e-09
Gypsum,resources / in ground,kilogram,5.626553206189769e-09
Ethylene,Emissions / Emissions to air,kilogram,5.616569651529141e-09
"Hydrocarbons, Chlorinated",air,kilogram,5.571449601912895e-09
Carbon,soil,kilogram,5.548102943710312e-09
Methanol,Emissions / Emissions to air,kilogram,5.544755716880965e-09
"Noise, aircraft, freight",non material emissions / unspecified,ton kilometer,5.2045693205721185e-09
beryllium,Emissions / Emissions to water,kilogram,5.03261081853071e-09
To Unspecified,Land use / Land transformation,square meter,4.904676763085886e-09
ammonium,Emissions / Emissions to water,kilogram,4.874775163664433e-09
Radon-220,air,kilo Becquerel,4.863368692402391e-09
Calcium,Emissions / Emissions to air,kilogram,4.785519167183556e-09
Cumene,Emissions / Emissions to water,kilogram,4.72517744962431e-09
Phosphorus,Emissions / Emissions to soil,kilogram,4.721412537940131e-09
Fluoride Ion,Emissions / Emissions to soil,kilogram,4.7213852465304125e-09
"Hydrocarbons, Aliphatic, Unsaturated",water,kilogram,4.639031062228814e-09
Antimony-124,Emissions / Emissions to water,kilo Becquerel,4.5552863071059624e-09
Iron,Emissions / Emissions to soil,kilogram,4.527326248368484e-09
Acetic Acid,Emissions / Emissions to air,kilogram,4.506632848048283e-09
Lead,Emissions / Emissions to air,kilogram,4.411930836662753e-09
"Aerosols, Radioactive, Unspecified",air,kilo Becquerel,4.398534867426471e-09
antimony,Emissions / Emissions to water,kilogram,4.372382240270597e-09
tungsten,Emissions / Emissions to water,kilogram,4.297941799930306e-09
Calcium,Emissions / Emissions to air,kilogram,4.227013988343009e-09
Boron,Emissions / Emissions to air,kilogram,4.177370699178427e-09
Iron,Emissions / Emissions to air,kilogram,4.155857248652278e-09
"Oils, unspecified",Emissions / Emissions to soil,kilogram,4.143183399888365e-09
hydrogen sulfide,Emissions / Emissions to water,kilogram,4.13724277416605e-09
Formaldehyde,Emissions / Emissions to air,kilogram,4.0973091073968686e-09
Nickel,Emissions / Emissions to water,kilogram,3.962414575524785e-09
Rubidium,water,kilogram,3.865859072029012e-09
"Metamorphous rock, graphite containing",resources / in ground,kilogram,3.865246489200462e-09
Sulfur,Resources / Resources from ground,kilogram,3.844567725707874e-09
selenium,Emissions / Emissions to water,kilogram,3.809044956582992e-09
manganese,Emissions / Emissions to soil,kilogram,3.7771793743136884e-09
Iodine-133,Emissions / Emissions to air,kilo Becquerel,3.755042900035262e-09
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,3.733668132112514e-09
Butane,Emissions / Emissions to air,kilogram,3.7197041578842443e-09
Ethyl Benzene,Emissions / Emissions to water,kilogram,3.6789565951709035e-09
Magnesium,Emissions / Emissions to air,kilogram,3.6143461606267455e-09
Ethylene,Emissions / Emissions to air,kilogram,3.5948123588832227e-09
Antimony-125,Emissions / Emissions to water,kilo Becquerel,3.5130151089001015e-09
Ethylene,Emissions / Emissions to air,kilogram,3.4865493962945596e-09
"To Traffic Area, Rail Network",Land use / Land transformation,square meter,3.4845652082669748e-09
Benzene,Emissions / Emissions to air,kilogram,3.418308006305782e-09
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,3.3892082292960688e-09
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,3.371294205198032e-09
cadmium,Emissions / Emissions to water,kilogram,3.3214976386930852e-09
Copper,Emissions / Emissions to water,kilogram,3.316453038253777e-09
Xylene,Emissions / Emissions to air,kilogram,3.3010097775440046e-09
Xenon-131m,air,kilo Becquerel,3.258197655920487e-09
"Oils, biogenic",emissions to soil / industrial,kilogram,3.2498711475901917e-09
Toluene,Emissions / Emissions to air,kilogram,3.162153506685665e-09
Artificial Areas,Land use / Land occupation,square meter-year,3.097189960052423e-09
Cesium-134,Emissions / Emissions to water,kilo Becquerel,3.0685486511526142e-09
Ethane,Emissions / Emissions to air,kilogram,3.0673618311390493e-09
Zinc-65,water,kilo Becquerel,3.0187775005978053e-09
Calcium,Emissions / Emissions to soil,kilogram,2.9607366309089105e-09
"Volume Occupied, Underground Deposit",land use,cubic meter,2.9210965110594787e-09
Silicon,Emissions / Emissions to air,kilogram,2.8949716190141485e-09
Radium-228,air,kilo Becquerel,2.851537066526186e-09
Heptane,Emissions / Emissions to air,kilogram,2.783422600113326e-09
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,2.7806619659521334e-09
Bromate,Emissions / Emissions to water,kilogram,2.7564502168160553e-09
Copper,Emissions / Emissions to air,kilogram,2.7492799325501082e-09
"Wood, primary forest, standing",resources / biotic,cubic meter,2.688005317056634e-09
Acrolein,Emissions / Emissions to air,kilogram,2.6847961105602113e-09
Thorium-234,air,kilo Becquerel,2.6145047047313365e-09
Protactinium-234,air,kilo Becquerel,2.613456009733202e-09
fluorane,Emissions / Emissions to air,kilogram,2.60581887573778e-09
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,2.6046836322734496e-09
Tin atom,Resources / Resources from ground,kilogram,2.588415883571933e-09
Nickel,Emissions / Emissions to water,kilogram,2.5715620943572344e-09
"Nitrogen, organic bound","emissions to water / groundwater, long-term",kilogram,2.511295806641795e-09
Manganese-54,Emissions / Emissions to water,kilo Becquerel,2.5042308029767103e-09
Thorium-232,emissions to water / ocean,kilo Becquerel,2.5031022242387945e-09
Thorium-232,emissions to air / low. pop.,kilo Becquerel,2.4807982479530653e-09
Propylene,Emissions / Emissions to water,kilogram,2.448585664208319e-09
Fluoride Ion,Emissions / Emissions to water,kilogram,2.4421578482180738e-09
Dichloromethane,Emissions / Emissions to water,kilogram,2.394816032434288e-09
"Acidity, unspecified",emissions to water / river,kilogram,2.385961976774326e-09
Aluminium,Emissions / Emissions to water,kilogram,2.382079217021483e-09
Boron,Emissions / Emissions to air,kilogram,2.3803975464993156e-09
Lead,Emissions / Emissions to air,kilogram,2.3777479821526185e-09
"Radioactive Species, Alpha Emitters",water,kilo Becquerel,2.336122213466144e-09
Propylene,Emissions / Emissions to air,kilogram,2.2891087769028618e-09
Methanol,Emissions / Emissions to air,kilogram,2.2765540584084555e-09
Bromochlorodifluoromethane,Emissions / Emissions to air,kilogram,2.2402547084793224e-09
Potassium,air,kilogram,2.223622331444585e-09
Water,air,cubic meter,2.2070030418126466e-09
Silicon,Emissions / Emissions to soil,kilogram,2.158137363563937e-09
Acetic Acid,Emissions / Emissions to air,kilogram,2.079151113537354e-09
Benzaldehyde,Emissions / Emissions to air,kilogram,2.0778994647996015e-09
Zinc,Emissions / Emissions to water,kilogram,2.0272042466666382e-09
Xylene,Emissions / Emissions to air,kilogram,2.022206058674943e-09
Cumene,Emissions / Emissions to air,kilogram,1.9663780899968496e-09
Formic Acid,Emissions / Emissions to air,kilogram,1.8872690660761427e-09
Ethane,Emissions / Emissions to air,kilogram,1.880606907721001e-09
Sodium,air,kilogram,1.8042831545689258e-09
Toluene,Emissions / Emissions to air,kilogram,1.7731152895219118e-09
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,1.7118219829415793e-09
Toluene,Emissions / Emissions to air,kilogram,1.7096893962330093e-09
Bromine,Emissions / Emissions to air,kilogram,1.681013361534181e-09
Manganese,Emissions / Emissions to water,kilogram,1.6664735700640324e-09
"Hydrocarbons, Aliphatic, Unsaturated",water,kilogram,1.6427207735526043e-09
Acetone,Emissions / Emissions to air,kilogram,1.628954287580641e-09
Acetaldehyde,Emissions / Emissions to air,kilogram,1.6228847138187018e-09
Phosphorus,Emissions / Emissions to water,kilogram,1.6219778282864071e-09
Xylene,Emissions / Emissions to air,kilogram,1.5984429072435416e-09
Chromium,Emissions / Emissions to air,kilogram,1.5454019563118272e-09
Thorium-228,air,kilo Becquerel,1.5442802849889347e-09
Talc,resources / in ground,kilogram,1.5392872495619116e-09
Copper,Emissions / Emissions to water,kilogram,1.5017097886414347e-09
M-xylene,Emissions / Emissions to air,kilogram,1.4863538691326517e-09
"Hydrocarbons, Chlorinated",air,kilogram,1.475597391205726e-09
"Oils, biogenic",emissions to soil / forestry,kilogram,1.4529042315740608e-09
Titanium,Emissions / Emissions to water,kilogram,1.441581204758527e-09
Nickel,Emissions / Emissions to air,kilogram,1.4373502995217642e-09
Ethylene,Emissions / Emissions to water,kilogram,1.4195779824008672e-09
Zinc,Emissions / Emissions to soil,kilogram,1.4164414964649208e-09
Silicon,Emissions / Emissions to air,kilogram,1.3991981918689e-09
Copper,Emissions / Emissions to air,kilogram,1.3857947684441866e-09
Rubidium,water,kilogram,1.3688325144539182e-09
Iodine-129,Emissions / Emissions to water,kilo Becquerel,1.3434969814264779e-09
Nickel,Emissions / Emissions to air,kilogram,1.3182785161099426e-09
Magnesium,Emissions / Emissions to air,kilogram,1.2965210570551669e-09
Propylene,Emissions / Emissions to air,kilogram,1.2943889678591586e-09
Lead(2+),Emissions / Emissions to water,kilogram,1.250045851990496e-09
bromine,Emissions / Emissions to water,kilogram,1.201835365229389e-09
Chromium,Emissions / Emissions to water,kilogram,1.1693147952449389e-09
Copper,Emissions / Emissions to water,kilogram,1.076518264643384e-09
Soil,soil,kilogram,1.0670341815316053e-09
Vanadium(2+),Emissions / Emissions to air,kilogram,1.0634241326805336e-09
Ulexite,resources / in ground,kilogram,1.0621890758379213e-09
Uranium-235,Emissions / Emissions to air,kilo Becquerel,1.0489561952075516e-09
Oxygen,air,kilogram,1.0205744305015273e-09
Molybdenum,Emissions / Emissions to water,kilogram,1.0134913427350822e-09
"Oils, biogenic",emissions to soil / unspecified,kilogram,9.864201608179314e-10
Boron,Emissions / Emissions to soil,kilogram,9.863102445976114e-10
Propylene,Emissions / Emissions to air,kilogram,9.722824957572569e-10
Cyanide,Emissions / Emissions to air,kilogram,9.634651132888702e-10
Strontium,Emissions / Emissions to soil,kilogram,9.452012773490546e-10
Antimony,Emissions / Emissions to air,kilogram,9.396802741511622e-10
Lead(2+),Emissions / Emissions to water,kilogram,9.142010524489161e-10
Polonium-210,water,kilo Becquerel,8.686042267517337e-10
"Urban, Continuously Built",Land use / Land occupation,square meter-year,8.683270736362785e-10
Iodine-131,Emissions / Emissions to water,kilo Becquerel,8.61480918939639e-10
"To Arable, Fallow",Land use / Land transformation,square meter,8.611620124041521e-10
Nickel,Emissions / Emissions to water,kilogram,8.608015670034145e-10
Styrene,Emissions / Emissions to air,kilogram,8.557099886062838e-10
Titanium,Emissions / Emissions to air,kilogram,8.489548620113842e-10
Iodine,Emissions / Emissions to air,kilogram,8.423630980212296e-10
Mercury,Emissions / Emissions to water,kilogram,8.051640914372979e-10
Fluorine,Emissions / Emissions to air,kilogram,7.921210881134278e-10
Aluminium,Emissions / Emissions to air,kilogram,7.668458628438576e-10
thallium,Emissions / Emissions to water,kilogram,7.666271166458508e-10
Sodium,air,kilogram,7.637041728189866e-10
Pentane,Emissions / Emissions to air,kilogram,7.615759859311218e-10
Uranium-238,Emissions / Emissions to air,kilo Becquerel,7.301759076745026e-10
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,7.268925631045066e-10
Sulfite,water,kilogram,7.259749454447822e-10
Bauxite,soil,kilogram,7.074692444348185e-10
Carbon-14,Emissions / Emissions to water,kilo Becquerel,7.065616550936054e-10
Iron,Emissions / Emissions to air,kilogram,7.065013407468787e-10
Technetium-99m,water,kilo Becquerel,7.012237535445167e-10
Acetylene,Emissions / Emissions to air,kilogram,6.985605825739153e-10
"From Arable, Fallow",Land use / Land transformation,square meter,6.856717055932311e-10
Propane,Emissions / Emissions to air,kilogram,6.785001667024214e-10
Silicon,Emissions / Emissions to air,kilogram,6.383637522264832e-10
Metazachlor,Emissions / Emissions to soil,kilogram,6.354153391138457e-10
Methanol,Emissions / Emissions to air,kilogram,6.285457393062946e-10
Glyphosate,Emissions / Emissions to soil,kilogram,6.156676724944402e-10
O-xylene,Emissions / Emissions to air,kilogram,6.066828512852409e-10
Cyanide,Emissions / Emissions to water,kilogram,5.846171557536265e-10
Aluminium,Emissions / Emissions to soil,kilogram,5.710866443828492e-10
Lead-210,water,kilo Becquerel,5.708231060825023e-10
Carbon Dioxide (fossil),Emissions / Emissions to air,kilogram,5.693339445975475e-10
Arsenic,Emissions / Emissions to air,kilogram,5.688403989072595e-10
Strontium-89,water,kilo Becquerel,5.65145735886992e-10
Sulfur,Emissions / Emissions to water,kilogram,5.566229990174074e-10
Cobalt,Emissions / Emissions to air,kilogram,5.397925571333882e-10
Cadmium,Emissions / Emissions to water,kilogram,5.39255743830554e-10
Furan,Emissions / Emissions to air,kilogram,5.35888529719569e-10
Chrysotile,resources / in ground,kilogram,5.184843660061924e-10
Bromine,natural resource,kilogram,5.162794083937644e-10
Sulfur,Emissions / Emissions to soil,kilogram,5.087923644374057e-10
Nickel,Emissions / Emissions to air,kilogram,5.04170096975355e-10
"Sand, resource correction",resources / in ground,kilogram,4.978881547299353e-10
Bromide ion,Emissions / Emissions to water,kilogram,4.877914581327687e-10
Titanium,Emissions / Emissions to water,kilogram,4.749063943001566e-10
Heptane,Emissions / Emissions to air,kilogram,4.745541839171917e-10
Nitrite,Emissions / Emissions to water,kilogram,4.745333897525587e-10
chromium,Emissions / Emissions to soil,kilogram,4.721680504873674e-10
Antimony,Emissions / Emissions to water,kilogram,4.682911139539594e-10
Cadmium,Emissions / Emissions to water,kilogram,4.6227762936672874e-10
Acetylene,Emissions / Emissions to air,kilogram,4.500733276056893e-10
Nitrogen Dioxide,Emissions / Emissions to air,kilogram,4.4373310658925545e-10
"(2,4-dichlorophenoxy)acetic Acid",Emissions / Emissions to soil,kilogram,4.3550774119699434e-10
Barium(2+),Emissions / Emissions to air,kilogram,4.348203216772003e-10
Chromium(3+),Emissions / Emissions to water,kilogram,4.343634158292219e-10
Strontium,Emissions / Emissions to air,kilogram,4.3028193467526205e-10
Phenol,Emissions / Emissions to air,kilogram,4.2487309761338257e-10
Vanadium,Emissions / Emissions to water,kilogram,4.24767871216059e-10
Nitrogen,water,kilogram,4.179394456095626e-10
Sulfate Ion,air,kilogram,4.146695749619585e-10
Argon,air,kilogram,3.9021247286756954e-10
Cesium,Emissions / Emissions to water,kilogram,3.865859126963553e-10
Tellurium-123m,water,kilo Becquerel,3.7219736575771736e-10
Cobalt,Emissions / Emissions to water,kilogram,3.654264824886594e-10
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,3.6453040461123636e-10
Arsenic,Emissions / Emissions to water,kilogram,3.6241130273149777e-10
Barium(2+),Emissions / Emissions to air,kilogram,3.6075964448560396e-10
Methane (biogenic),Emissions / Emissions to air,kilogram,3.584099823883211e-10
Titanium,Emissions / Emissions to air,kilogram,3.521614051138323e-10
Barium(2+),Emissions / Emissions to water,kilogram,3.4937069865444197e-10
Ethyl Acetate,Emissions / Emissions to air,kilogram,3.406328444694008e-10
Methyl Ethyl Ketone,Emissions / Emissions to air,kilogram,3.405593424821058e-10
Ethanol,Emissions / Emissions to air,kilogram,3.347123876956237e-10
Magnesium,Emissions / Emissions to soil,kilogram,3.310167309354937e-10
Chromium(3+),Emissions / Emissions to air,kilogram,3.2801167401288743e-10
Zinc,Emissions / Emissions to air,kilogram,3.262808482462826e-10
Carbon black,emissions to air / unspecified,kilogram,3.254738049474692e-10
Acetic Acid,Emissions / Emissions to water,kilogram,3.251075520329543e-10
"Actinides, Radioactive, Unspecified",air,kilo Becquerel,3.2312713628852877e-10
Manganese,Emissions / Emissions to air,kilogram,3.2028010829252114e-10
Tin atom,Emissions / Emissions to air,kilogram,3.1973949434009237e-10
Formaldehyde,Emissions / Emissions to water,kilogram,3.1119853284143095e-10
Cobalt-60,Emissions / Emissions to water,kilo Becquerel,3.045930697333391e-10
Zinc(2+),Emissions / Emissions to soil,kilogram,3.035651622078255e-10
Acetone,Emissions / Emissions to air,kilogram,3.0303454042762156e-10
Sodium-24,water,kilo Becquerel,3.003656297696727e-10
Manganese,Emissions / Emissions to air,kilogram,2.9233885267250107e-10
Arsenic,Emissions / Emissions to water,kilogram,2.910178342351854e-10
Sulfate Ion,air,kilogram,2.898598459951565e-10
Glutaraldehyde,Emissions / Emissions to water,kilogram,2.8707139074631746e-10
Acetonitrile,Emissions / Emissions to air,kilogram,2.821704360534497e-10
Lead(2+),Emissions / Emissions to water,kilogram,2.790840622007019e-10
Magnesium,Emissions / Emissions to air,kilogram,2.7770590974187746e-10
Butene,Emissions / Emissions to air,kilogram,2.766941958280093e-10
Potassium,soil,kilogram,2.732237794751663e-10
Manganese,Emissions / Emissions to air,kilogram,2.705985261863235e-10
Sulfur hexafluoride,Emissions / Emissions to air,kilogram,2.7034466227624553e-10
"To Urban, Discontinuously Built",Land use / Land transformation,square meter,2.684242391402565e-10
Ethyl Benzene,Emissions / Emissions to air,kilogram,2.670950917548303e-10
Phosphorus,Emissions / Emissions to air,kilogram,2.65308507259324e-10
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,2.624681952102575e-10
Acetaldehyde,Emissions / Emissions to air,kilogram,2.587483995269936e-10
Diflubenzuron,Emissions / Emissions to soil,kilogram,2.5272542403171825e-10
Cobalt-57,water,kilo Becquerel,2.4997709916723013e-10
Seabed,land use,square meter-year,2.4159582423471265e-10
Chromium,Emissions / Emissions to soil,kilogram,2.3768742366505254e-10
Terpenes,air,kilogram,2.35142016400264e-10
Silver,Emissions / Emissions to water,kilogram,2.34051484080152e-10
Acrolein,Emissions / Emissions to air,kilogram,2.263805286903599e-10
Potassium-40,air,kilo Becquerel,2.2284887199486386e-10
Fluorine,Emissions / Emissions to air,kilogram,2.183593008275436e-10
Cadmium,Emissions / Emissions to air,kilogram,2.1245338310743783e-10
Carbofuran,Emissions / Emissions to soil,kilogram,2.1189398452815245e-10
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,2.092917030236357e-10
Oxygen,natural resource,kilogram,-2.0288936174882502e-10
Fluosilicic Acid,water,kilogram,1.9619176360394205e-10
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,1.925548926065885e-10
Benzaldehyde,Emissions / Emissions to air,kilogram,1.8490364759663087e-10
Mercury,Emissions / Emissions to air,kilogram,1.8058713517227605e-10
Niobium-95,water,kilo Becquerel,1.7736185757654127e-10
Bromotrifluoromethane,Emissions / Emissions to air,kilogram,1.75343115267185e-10
Chlormequat Chloride,Emissions / Emissions to soil,kilogram,1.7218023671161557e-10
silver,Emissions / Emissions to water,kilogram,1.7030050606462066e-10
"Hydrocarbons, Aliphatic, Alkanes, Cyclic",air,kilogram,1.6847123591709203e-10
Isopropanol,Emissions / Emissions to air,kilogram,1.6820953011804514e-10
Chlorine,Emissions / Emissions to air,kilogram,1.61265909918837e-10
fluoride,Emissions / Emissions to soil,kilogram,1.6043146661908197e-10
Selenium,Emissions / Emissions to water,kilogram,1.5959908721135627e-10
Hydrogen Sulfide,Emissions / Emissions to water,kilogram,1.5721119855089562e-10
copper,Emissions / Emissions to soil,kilogram,1.571138847783247e-10
Lead,Emissions / Emissions to air,kilogram,1.5258048208147076e-10
Carbon tetrafluoride,Emissions / Emissions to air,kilogram,1.5199389992456727e-10
iodide,Emissions / Emissions to water,kilogram,1.4958496482551665e-10
"Radioactive Species, Other Beta Emitters",air,kilo Becquerel,1.4863639695585084e-10
Cypermethrin,Emissions / Emissions to soil,kilogram,1.4820668144876052e-10
Tetrachloroethylene,Emissions / Emissions to air,kilogram,1.4798742633684387e-10
Tungsten,Emissions / Emissions to water,kilogram,1.4752464910011774e-10
Cyanide,Emissions / Emissions to air,kilogram,1.4410723877529636e-10
Cesium-134,Emissions / Emissions to water,kilo Becquerel,1.4324807254535508e-10
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,1.4265429888632892e-10
Cesium,Emissions / Emissions to water,kilogram,1.3688325339022034e-10
Ruthenium-106,Emissions / Emissions to water,kilo Becquerel,1.3420758784266872e-10
Shale,soil,kilogram,1.251815068873883e-10
Scandium,water,kilogram,1.2509877439765267e-10
M-xylene,Emissions / Emissions to air,kilogram,1.2448240475846533e-10
Sulfide ion,water,kilogram,1.2429570547636126e-10
HFC-152a,Emissions / Emissions to air,kilogram,1.202449891953827e-10
Bromine,Emissions / Emissions to air,kilogram,1.2023736492648682e-10
Lead,Emissions / Emissions to air,kilogram,1.1650928806211715e-10
Trifluralin,Emissions / Emissions to soil,kilogram,1.1359047835058816e-10
Nitrate,Emissions / Emissions to air,kilogram,1.1153632391977601e-10
Chromium,Emissions / Emissions to water,kilogram,1.1149004842041954e-10
Copper,Emissions / Emissions to air,kilogram,1.1011548464275578e-10
Fluosilicic Acid,air,kilogram,1.0899542714197228e-10
Manganese,Emissions / Emissions to soil,kilogram,1.085884022232698e-10
Tin atom,Emissions / Emissions to water,kilogram,1.0803594542609571e-10
Selenium,Emissions / Emissions to air,kilogram,1.0740520886331295e-10
Copper,Emissions / Emissions to air,kilogram,1.0718656660207225e-10
Propionic Acid,Emissions / Emissions to air,kilogram,1.0668975761876131e-10
Silver,Resources / Resources from ground,kilogram,1.0301949523883356e-10
Vermiculite,soil,kilogram,1.0196333763587393e-10
Cadmium,Emissions / Emissions to air,kilogram,1.0162446404631405e-10
Benzo[a]pyrene,Emissions / Emissions to air,kilogram,1.004839754988515e-10
Calcium,Emissions / Emissions to air,kilogram,9.896650688176712e-11
HFC-134a,Emissions / Emissions to air,kilogram,9.57446836579953e-11
Molybdenum,Emissions / Emissions to air,kilogram,9.348834932965238e-11
Selenium,Emissions / Emissions to air,kilogram,9.328105456261395e-11
Methanol,Emissions / Emissions to water,kilogram,9.299772649550889e-11
Potassium,air,kilogram,9.290385823750308e-11
glyphosate,Emissions / Emissions to soil,kilogram,9.169908087854522e-11
"Aldehydes, Unspecified",Emissions / Emissions to air,kilogram,9.052856568204384e-11
Iodine,Emissions / Emissions to air,kilogram,8.922886171010591e-11
Cerium,natural resource,kilogram,8.921478405994286e-11
Lanthanum-140,water,kilo Becquerel,8.915722348531386e-11
Mercury(2+),Emissions / Emissions to water,kilogram,8.648860935046373e-11
Mercury,Emissions / Emissions to air,kilogram,8.546001192982732e-11
Silver,Emissions / Emissions to water,kilogram,8.427965975049564e-11
Hexane,Emissions / Emissions to air,kilogram,8.387867215361974e-11
Nitrite,Emissions / Emissions to water,kilogram,8.350441707916172e-11
Zinc,Emissions / Emissions to air,kilogram,8.347464043763592e-11
Chlorobenzene,Emissions / Emissions to water,kilogram,8.26076816110533e-11
Antimony,Emissions / Emissions to air,kilogram,8.253447335287348e-11
Vanadium,Emissions / Emissions to air,kilogram,8.063295457727123e-11
Barium-140,water,kilo Becquerel,8.008357453145061e-11
Chromium,Emissions / Emissions to air,kilogram,7.691985780786322e-11
"Hydrocarbons, Aliphatic, Alkanes, Cyclic",air,kilogram,7.638522093809371e-11
Iodine,natural resource,kilogram,7.604001786264698e-11
Tin atom,Emissions / Emissions to air,kilogram,7.595121396375091e-11
barium,Emissions / Emissions to air,kilogram,7.530478138171356e-11
Tebuconazole,Emissions / Emissions to soil,kilogram,7.44376045903748e-11
Sodium,air,kilogram,7.397492805173081e-11
Calcium,Emissions / Emissions to air,kilogram,7.376534384615996e-11
Styrene,Emissions / Emissions to air,kilogram,7.163016591687148e-11
Thorium-230,Emissions / Emissions to air,kilo Becquerel,7.083667005727603e-11
Phenol,Emissions / Emissions to water,kilogram,7.061721225810238e-11
Mercury,Emissions / Emissions to air,kilogram,6.928672667672872e-11
Radium-228,air,kilo Becquerel,6.928634618702822e-11
Potassium-40,water,kilo Becquerel,6.899300488500121e-11
arsenic,Emissions / Emissions to air,kilogram,6.891098495578915e-11
Vanadium(2+),Emissions / Emissions to air,kilogram,6.821134740253098e-11
M-xylene,Emissions / Emissions to air,kilogram,6.818358752973107e-11
Hypochlorite,water,kilogram,6.646858911660541e-11
Chlorine,Emissions / Emissions to water,kilogram,6.549882760555122e-11
Mercury(2+),Emissions / Emissions to water,kilogram,6.435265584883151e-11
Toluene,Emissions / Emissions to water,kilogram,6.395497864237793e-11
Formaldehyde,Emissions / Emissions to water,kilogram,6.335369930325473e-11
Kieserite,soil,kilogram,6.312965183750521e-11
Chromium,Emissions / Emissions to soil,kilogram,6.305229844400367e-11
Napropamide,Emissions / Emissions to soil,kilogram,5.873577212864309e-11
Thorium-232,emissions to air / unspecified,kilo Becquerel,5.86269059816434e-11
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,5.7761487736136734e-11
Arsenic,Emissions / Emissions to air,kilogram,5.612871502344292e-11
Butene,Emissions / Emissions to air,kilogram,5.586674938863007e-11
Iodine-133,water,kilo Becquerel,5.3519993000060793e-11
zinc,Emissions / Emissions to soil,kilogram,5.2868090632197615e-11
Endosulfan,Emissions / Emissions to soil,kilogram,5.245244715176619e-11
Phenol,Emissions / Emissions to air,kilogram,5.2249992673061486e-11
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,5.159258153720592e-11
Borax,resources / in ground,kilogram,5.1559195461985757e-11
Sodium,air,kilogram,5.0923909385449116e-11
O-xylene,Emissions / Emissions to air,kilogram,5.080675631166634e-11
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,5.0511475934773107e-11
Phosphorus,Emissions / Emissions to water,kilogram,5.007274899179332e-11
Selenium,Emissions / Emissions to air,kilogram,4.944720619867379e-11
Phosphorus,Emissions / Emissions to soil,kilogram,4.9130150858702875e-11
Cobalt,Emissions / Emissions to air,kilogram,4.850412613447939e-11
Cinnabar,soil,kilogram,4.847136840352613e-11
Magnesium chloride,resources / in ground,kilogram,4.7610865580005196e-11
strontium,Emissions / Emissions to air,kilogram,4.724309443518993e-11
Zirconium-95,water,kilo Becquerel,4.6636349363404405e-11
Scandium,air,kilogram,4.6532672876235755e-11
Molybdenum,Emissions / Emissions to air,kilogram,4.645851789312826e-11
