flow,compartment,unit,amount
Thorium-232,emissions to water / river,kilo Becquerel,3.9215311516675345e-06
Butane,Emissions / Emissions to air,kilogram,3.891093377409404e-06
Hydrogen Chloride,Emissions / Emissions to air,kilogram,3.858872269136462e-06
Helium,air,kilogram,3.747137534787403e-06
Iodide Ion,Emissions / Emissions to water,kilogram,3.7372698614739006e-06
Potassium,soil,kilogram,3.7308950675976196e-06
Sulfur,Resources / Resources from ground,kilogram,3.711380296868853e-06
Chromium-51,water,kilo Becquerel,3.695747917857989e-06
Propylene,Emissions / Emissions to water,kilogram,3.671618064029156e-06
Chromium VI,"emissions to water / groundwater, long-term",kilogram,3.671053558634688e-06
Orbencarb,Emissions / Emissions to soil,kilogram,3.6424800093604833e-06
Bromine,Emissions / Emissions to water,kilogram,3.61750170488891e-06
beryllium,Emissions / Emissions to water,kilogram,3.4431402108275576e-06
2-hydroxybenzonitrile,Emissions / Emissions to air,kilogram,3.3827651998144113e-06
Sulfide ion,water,kilogram,3.3259484281686817e-06
Hydrogen Peroxide,Emissions / Emissions to water,kilogram,3.3215569014500294e-06
Zinc(2+),Emissions / Emissions to soil,kilogram,3.111222730215738e-06
Xylene,Emissions / Emissions to air,kilogram,3.064715029698147e-06
"Radioactive Species, Alpha Emitters",water,kilo Becquerel,3.049431932699426e-06
Carbon disulfide,Emissions / Emissions to air,kilogram,3.028084475088555e-06
Boron,Emissions / Emissions to water,kilogram,2.9790489516744152e-06
Iron,Emissions / Emissions to soil,kilogram,2.954488128579415e-06
Bromine,Emissions / Emissions to water,kilogram,2.8358871178155233e-06
Ethylene,Emissions / Emissions to air,kilogram,2.8220867828199276e-06
tin,Emissions / Emissions to water,kilogram,2.802127934247012e-06
Vanadium(2+),Emissions / Emissions to air,kilogram,2.6767256828303734e-06
Nitrite,Emissions / Emissions to water,kilogram,2.6562690762399436e-06
"Oils, biogenic",emissions to soil / industrial,kilogram,2.609823288053719e-06
"To Urban, Discontinuously Built",Land use / Land transformation,square meter,2.516150181288098e-06
Potassium-40,air,kilo Becquerel,2.5125901156856877e-06
Xenon-131m,air,kilo Becquerel,2.511654986276742e-06
Zinc,Emissions / Emissions to air,kilogram,2.4811961201388422e-06
Sulfide ion,water,kilogram,2.4689754132840716e-06
Phosphorus,Emissions / Emissions to air,kilogram,2.4645603503011914e-06
Antimony,Emissions / Emissions to air,kilogram,2.461477595226971e-06
Calcium,Emissions / Emissions to soil,kilogram,2.4272046621876182e-06
"Wood, primary forest, standing",resources / biotic,cubic meter,2.411966479928507e-06
Acetic Acid,Emissions / Emissions to air,kilogram,2.348990451259996e-06
Cumene,Emissions / Emissions to air,kilogram,2.2426588856226636e-06
Antimony-124,Emissions / Emissions to water,kilo Becquerel,2.217930426391007e-06
"Hydrocarbons, Aromatic",Emissions / Emissions to water,kilogram,2.1495614316010445e-06
arsenic,Emissions / Emissions to water,kilogram,2.102312593400587e-06
Calcium,Emissions / Emissions to air,kilogram,1.964133274624698e-06
fluorane,Emissions / Emissions to air,kilogram,1.959840387463164e-06
Acetaldehyde,Emissions / Emissions to air,kilogram,1.9398760871471745e-06
Propylene,Emissions / Emissions to air,kilogram,1.9251316532498497e-06
"Oils, biogenic",emissions to soil / unspecified,kilogram,1.8447388717036434e-06
molybdenum,Emissions / Emissions to water,kilogram,1.7619724431986804e-06
To Unspecified,Land use / Land transformation,square meter,1.7352473581165386e-06
Acetic Acid,Emissions / Emissions to air,kilogram,1.7321577253446998e-06
Fluoride Ion,Emissions / Emissions to water,kilogram,1.7275215410328603e-06
Chromium,Emissions / Emissions to air,kilogram,1.7216915094521997e-06
Boron,Emissions / Emissions to air,kilogram,1.7213026399995458e-06
Formic Acid,Emissions / Emissions to air,kilogram,1.6936483170542228e-06
Formaldehyde,Emissions / Emissions to air,kilogram,1.6835213636241665e-06
Silicon,Emissions / Emissions to air,kilogram,1.681932420823208e-06
Antimony-125,Emissions / Emissions to water,kilo Becquerel,1.67964005909757e-06
Zinc-65,water,kilo Becquerel,1.6657308334750105e-06
"Aerosols, Radioactive, Unspecified",air,kilo Becquerel,1.6484025475136776e-06
Tin atom,Resources / Resources from ground,kilogram,1.6458523332771278e-06
Zinc,Emissions / Emissions to water,kilogram,1.6197634445532016e-06
"Oils, Unspecified",Emissions / Emissions to water,kilogram,1.6172323753580745e-06
Phenol,Emissions / Emissions to air,kilogram,1.5135611597093105e-06
"Hydrocarbons, Aromatic",Emissions / Emissions to water,kilogram,1.4655496226197418e-06
Volatile Organic Compound,Emissions / Emissions to water,kilogram,1.4179443737211926e-06
Iodine,natural resource,kilogram,1.4062173449607643e-06
Manganese,Emissions / Emissions to air,kilogram,1.3714122682134378e-06
Silicon,Emissions / Emissions to soil,kilogram,1.3507034755422636e-06
Silicon,Emissions / Emissions to air,kilogram,1.3451836478266846e-06
"Metamorphous rock, graphite containing",resources / in ground,kilogram,1.3281667764650419e-06
Cesium-134,Emissions / Emissions to water,kilo Becquerel,1.3274812504995114e-06
Heptane,Emissions / Emissions to air,kilogram,1.306773978226648e-06
Ethane,Emissions / Emissions to air,kilogram,1.2854387246249041e-06
Copper,Emissions / Emissions to air,kilogram,1.2850416323401826e-06
Manganese-54,Emissions / Emissions to water,kilo Becquerel,1.2816053776896947e-06
Phenol,Emissions / Emissions to water,kilogram,1.2640835964021428e-06
Acetone,Emissions / Emissions to air,kilogram,1.2208066862142762e-06
Chromium,Emissions / Emissions to water,kilogram,1.2137589870171076e-06
Thorium-234,air,kilo Becquerel,1.2103986886852359e-06
Protactinium-234,air,kilo Becquerel,1.2099994461802805e-06
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,1.2033564525636864e-06
Stibnite,resources / in ground,kilogram,1.187298108429554e-06
Methanol,Emissions / Emissions to air,kilogram,1.1867792594711276e-06
fluorane,Emissions / Emissions to air,kilogram,1.1778216210772487e-06
Radium-228,air,kilo Becquerel,1.1699466855159388e-06
selenium,Emissions / Emissions to water,kilogram,1.1661646609050605e-06
Polonium-210,water,kilo Becquerel,1.157937362098847e-06
Zinc,Emissions / Emissions to water,kilogram,1.0903230268129636e-06
antimony,Emissions / Emissions to water,kilogram,1.0775362811479286e-06
Thorium-232,emissions to air / low. pop.,kilo Becquerel,1.0721353578767398e-06
Lithium,Emissions / Emissions to water,kilogram,1.0713715322031743e-06
Silicon,Emissions / Emissions to soil,kilogram,1.0646147113798486e-06
cadmium,Emissions / Emissions to water,kilogram,1.0586218768394747e-06
Potassium,air,kilogram,1.033233066672384e-06
Iron,Emissions / Emissions to water,kilogram,9.82471372090923e-07
Methyl Cyclopentane,Emissions / Emissions to water,kilogram,9.805790987461968e-07
Pentane,Emissions / Emissions to air,kilogram,9.718902836559605e-07
Boron,Emissions / Emissions to water,kilogram,9.70408453213469e-07
M-xylene,Emissions / Emissions to air,kilogram,9.68379770431941e-07
Barium(2+),Emissions / Emissions to air,kilogram,9.479303348561401e-07
Nitrogen,water,kilogram,9.37370486437679e-07
Nickel,Emissions / Emissions to air,kilogram,8.557899049006134e-07
Acetaldehyde,Emissions / Emissions to air,kilogram,8.51984213647891e-07
Cyanide,Emissions / Emissions to water,kilogram,8.379996875923273e-07
Sulfate Ion,air,kilogram,8.354315306633478e-07
Soil,soil,kilogram,8.225473116100548e-07
Artificial Areas,Land use / Land occupation,square meter-year,8.212316311532079e-07
Gypsum,resources / in ground,kilogram,8.183100696407828e-07
fluorane,Emissions / Emissions to air,kilogram,8.159350920885888e-07
tungsten,Emissions / Emissions to water,kilogram,8.119468769045323e-07
Chrysotile,resources / in ground,kilogram,8.054112899269248e-07
Oxygen,air,kilogram,7.867327669878672e-07
Scandium,"emissions to water / groundwater, long-term",kilogram,7.789915204377041e-07
Lead-210,water,kilo Becquerel,7.609643704374253e-07
Acetaldehyde,Emissions / Emissions to air,kilogram,7.592138739535104e-07
Zinc,Emissions / Emissions to air,kilogram,7.54883801739829e-07
Ethylene,Emissions / Emissions to water,kilogram,7.515378109118006e-07
Ethylene,Emissions / Emissions to air,kilogram,7.510153593587025e-07
"Oils, Unspecified",Emissions / Emissions to soil,kilogram,7.463213798497449e-07
Metolachlor,Emissions / Emissions to soil,kilogram,7.358035104424229e-07
Xylene,Emissions / Emissions to air,kilogram,7.30198711021667e-07
Lithium,Emissions / Emissions to water,kilogram,7.260816063582325e-07
Methanol,Emissions / Emissions to air,kilogram,6.76812642749009e-07
Propane,Emissions / Emissions to air,kilogram,6.753501184795357e-07
Metribuzin,Emissions / Emissions to soil,kilogram,6.745209415309931e-07
Thorium-228,air,kilo Becquerel,6.396356032911612e-07
Bromine,Emissions / Emissions to air,kilogram,6.30177412758299e-07
Glyphosate,Emissions / Emissions to soil,kilogram,6.101007407770907e-07
Magnesium,Emissions / Emissions to air,kilogram,6.024442122631239e-07
Zinc,Emissions / Emissions to air,kilogram,5.980439771662396e-07
Fenpiclonil,Emissions / Emissions to soil,kilogram,5.814768217470598e-07
Metazachlor,Emissions / Emissions to soil,kilogram,5.812148058885144e-07
Acetylene,Emissions / Emissions to air,kilogram,5.675216788772131e-07
Ulexite,resources / in ground,kilogram,5.324929506617128e-07
Phosphorus,Emissions / Emissions to soil,kilogram,5.32322697655172e-07
Fluoride Ion,Emissions / Emissions to soil,kilogram,5.323090955000013e-07
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",water,kilogram,5.266647210220347e-07
Benzaldehyde,Emissions / Emissions to air,kilogram,5.214475624760973e-07
Carbon Dioxide (fossil),Emissions / Emissions to air,kilogram,5.122822061718702e-07
Xylene,Emissions / Emissions to air,kilogram,4.947052635817587e-07
Uranium-235,Emissions / Emissions to air,kilo Becquerel,4.896623942387439e-07
Iodine-131,Emissions / Emissions to water,kilo Becquerel,4.822568095563983e-07
Furan,Emissions / Emissions to air,kilogram,4.809118077892002e-07
Toluene,Emissions / Emissions to water,kilogram,4.7446495410355957e-07
Formaldehyde,Emissions / Emissions to water,kilogram,4.514280213470026e-07
Cyanide,Emissions / Emissions to air,kilogram,4.4915356549583904e-07
Sodium Chlorate,Emissions / Emissions to air,kilogram,4.4622618661371865e-07
Ethyl Acetate,Emissions / Emissions to air,kilogram,4.403190648919727e-07
Methyl Ethyl Ketone,Emissions / Emissions to air,kilogram,4.39326161997093e-07
manganese,Emissions / Emissions to soil,kilogram,4.2598635897205325e-07
"Urban, Continuously Built",Land use / Land occupation,square meter-year,4.2566039875032034e-07
Copper,Emissions / Emissions to air,kilogram,4.1827153360781364e-07
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,4.110169954273199e-07
Iodine-129,Emissions / Emissions to water,kilo Becquerel,4.104887448810487e-07
Aluminium,Emissions / Emissions to soil,kilogram,4.080444579884521e-07
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,4.023016189351551e-07
Nitrite,Emissions / Emissions to water,kilogram,4.0136126767241857e-07
Zinc,Emissions / Emissions to water,kilogram,3.999828600853251e-07
Xylene,Emissions / Emissions to water,kilogram,3.961985090930199e-07
Titanium,Emissions / Emissions to air,kilogram,3.9447718083728414e-07
Fluorine,Emissions / Emissions to air,kilogram,3.93375105934667e-07
Tetrachloroethylene,Emissions / Emissions to air,kilogram,3.8718262614805453e-07
Lead,Emissions / Emissions to air,kilogram,3.8483582710180145e-07
"Sand, resource correction",resources / in ground,kilogram,3.838084204906021e-07
Technetium-99m,water,kilo Becquerel,3.835418718884097e-07
Bauxite,soil,kilogram,3.790611066473723e-07
Fluorine,Emissions / Emissions to air,kilogram,3.680686632184612e-07
Propylene,Emissions / Emissions to air,kilogram,3.6451348972050357e-07
Ozone,air,kilogram,3.605908937862106e-07
Formaldehyde,Emissions / Emissions to water,kilogram,3.599287052452336e-07
bromine,Emissions / Emissions to water,kilogram,3.591791715010784e-07
Sodium,air,kilogram,3.5486438994813954e-07
Sulfur,Emissions / Emissions to soil,kilogram,3.513739625706608e-07
Toluene,Emissions / Emissions to water,kilogram,3.462305363749956e-07
Arsenic,Emissions / Emissions to water,kilogram,3.44997121416632e-07
Nickel,Emissions / Emissions to air,kilogram,3.438057267778409e-07
Nitrogen Dioxide,Emissions / Emissions to air,kilogram,3.4206165108362935e-07
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",water,kilogram,3.351775850784259e-07
Manganese,Emissions / Emissions to air,kilogram,3.3250993206985075e-07
Carbon-14,Emissions / Emissions to water,kilo Becquerel,3.3106513165865936e-07
"(2,4-dichlorophenoxy)acetic Acid",Emissions / Emissions to soil,kilogram,3.3063094545756866e-07
Acrolein,Emissions / Emissions to air,kilogram,3.298080899590077e-07
Phenol,Emissions / Emissions to water,kilogram,3.265074754807762e-07
Ethanol,Emissions / Emissions to air,kilogram,3.263191833235704e-07
Manganese(2+),Emissions / Emissions to water,kilogram,3.2596008021457204e-07
Lead,Emissions / Emissions to air,kilogram,3.214338561633059e-07
Cyanide,Emissions / Emissions to air,kilogram,3.200157581219631e-07
Molybdenum,Emissions / Emissions to water,kilogram,3.175345131116381e-07
Antimony,Emissions / Emissions to water,kilogram,3.1680284810906236e-07
"1,2-dichloroethane",Emissions / Emissions to water,kilogram,3.1108935202261704e-07
Acetone,Emissions / Emissions to air,kilogram,3.071491530734925e-07
Titanium,Emissions / Emissions to air,kilogram,3.0590506079612134e-07
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,3.028272926737736e-07
Benzene,Emissions / Emissions to water,kilogram,3.019524312531479e-07
Strontium-89,water,kilo Becquerel,2.968779732920141e-07
Chloroacetic Acid,Emissions / Emissions to water,kilogram,2.918379694781833e-07
Ethyl Benzene,Emissions / Emissions to air,kilogram,2.8707422375172317e-07
Copper,Emissions / Emissions to water,kilogram,2.769702663532381e-07
Copper(2+),Emissions / Emissions to soil,kilogram,2.7549330080068907e-07
Potassium,soil,kilogram,2.731663956093587e-07
Magnesium,Emissions / Emissions to soil,kilogram,2.726601672484353e-07
Dichloromethane,Emissions / Emissions to water,kilogram,2.7244125434997365e-07
Strontium,Emissions / Emissions to air,kilogram,2.657758820536662e-07
Copper,Emissions / Emissions to air,kilogram,2.6434286974607374e-07
Xylene,Emissions / Emissions to water,kilogram,2.624351668566401e-07
Benzaldehyde,Emissions / Emissions to air,kilogram,2.5527255470065907e-07
Acetic Acid,Emissions / Emissions to water,kilogram,2.541166974953307e-07
Acetonitrile,Emissions / Emissions to air,kilogram,2.532219229546272e-07
Iodine-135,air,kilo Becquerel,2.524735197933111e-07
Nickel,Emissions / Emissions to water,kilogram,2.4872360682613233e-07
Molybdenum,Emissions / Emissions to air,kilogram,2.4613207082381057e-07
Barium(2+),Emissions / Emissions to air,kilogram,2.442148660281569e-07
HFC-134a,Emissions / Emissions to air,kilogram,2.434810098769297e-07
Lead,Emissions / Emissions to air,kilogram,2.4153232782911936e-07
Waste water/m3,emissions to water / unspecified,cubic meter,2.3968938991978255e-07
Nitrogen,water,kilogram,2.3222558578599311e-07
Chlorobenzene,Emissions / Emissions to water,kilogram,2.1615454222440436e-07
Carbofuran,Emissions / Emissions to soil,kilogram,2.1288913511114463e-07
Terpenes,air,kilogram,2.1101825756765493e-07
"Volume Occupied, Underground Deposit",land use,cubic meter,2.0707515295718605e-07
Acrolein,Emissions / Emissions to air,kilogram,2.0671031822654803e-07
Argon,air,kilogram,2.017387272670263e-07
Sodium,air,kilogram,1.9479572165393216e-07
Calcium,Emissions / Emissions to air,kilogram,1.9434533767638748e-07
Methane (biogenic),Emissions / Emissions to air,kilogram,1.9303843780620096e-07
M-xylene,Emissions / Emissions to air,kilogram,1.8260455771769096e-07
Diflubenzuron,Emissions / Emissions to soil,kilogram,1.784856439957135e-07
Tellurium-123m,water,kilo Becquerel,1.775153039395607e-07
"To Arable, Fallow",Land use / Land transformation,square meter,1.773820940583189e-07
Tin atom,Emissions / Emissions to air,kilogram,1.7608445059045562e-07
Benzene,Emissions / Emissions to air,kilogram,1.7228264503018912e-07
glyphosate,Emissions / Emissions to soil,kilogram,1.7148966127815545e-07
Ethylenediamine,Emissions / Emissions to water,kilogram,1.6822054268416626e-07
Sulfite,water,kilogram,1.658905021404821e-07
Copper,Emissions / Emissions to water,kilogram,1.6578087100467983e-07
"Actinides, Radioactive, Unspecified",air,kilo Becquerel,1.6447694119862234e-07
Chlormequat Chloride,Emissions / Emissions to soil,kilogram,1.6369749937819894e-07
Zinc,Emissions / Emissions to soil,kilogram,1.5973185330530039e-07
Uranium-238,Emissions / Emissions to air,kilo Becquerel,1.5893775762070202e-07
Oxygen,natural resource,kilogram,-1.5640183037176e-07
"Hydrocarbons, Aliphatic, Alkanes, Cyclic",air,kilogram,1.518725813474223e-07
Lead(2+),Emissions / Emissions to water,kilogram,1.5077344689348114e-07
Sodium-24,water,kilo Becquerel,1.480287211480013e-07
Cobalt-60,Emissions / Emissions to water,kilo Becquerel,1.47530807418327e-07
"1,2-dichloroethane",Emissions / Emissions to air,kilogram,1.44289959944817e-07
Iodine-133,Emissions / Emissions to air,kilo Becquerel,1.4116752729427297e-07
Cypermethrin,Emissions / Emissions to soil,kilogram,1.4032339140470384e-07
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,1.3704304301729458e-07
Manganese,Emissions / Emissions to air,kilogram,1.358387912286409e-07
Sulfate Ion,air,kilogram,1.3468722051422957e-07
Isopropanol,Emissions / Emissions to air,kilogram,1.3380892105128476e-07
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,1.3284115754861925e-07
Arsenic,Emissions / Emissions to water,kilogram,1.300972967503552e-07
Butene,Emissions / Emissions to air,kilogram,1.3007105010433143e-07
"From Arable, Fallow",Land use / Land transformation,square meter,1.293431255321679e-07
Silicon,Emissions / Emissions to air,kilogram,1.2854068433031858e-07
zinc,Emissions / Emissions to soil,kilogram,1.2806837384402694e-07
Arsenic,Emissions / Emissions to air,kilogram,1.2700078205284156e-07
"Radioactive Species, Other Beta Emitters",air,kilo Becquerel,1.2520765842669319e-07
Seabed,land use,square meter-year,1.248923880302804e-07
Boron,Emissions / Emissions to soil,kilogram,1.241328175065848e-07
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,1.2365680458745585e-07
Cobalt-57,water,kilo Becquerel,1.221029949782015e-07
Tebutam,soil,kilogram,1.2024203914532182e-07
Chromium,Emissions / Emissions to air,kilogram,1.1958709290634388e-07
Ethyl Benzene,Emissions / Emissions to air,kilogram,1.1344967772228145e-07
Sulfur hexafluoride,Emissions / Emissions to air,kilogram,1.1254164242534007e-07
Trifluralin,Emissions / Emissions to soil,kilogram,1.0928340359722193e-07
Chromium,Emissions / Emissions to water,kilogram,1.0912057508131189e-07
Ethyl Benzene,Emissions / Emissions to water,kilogram,1.0903256507409531e-07
Iodine,Emissions / Emissions to air,kilogram,1.0875529377937745e-07
Methanol,Emissions / Emissions to water,kilogram,1.0790872548584008e-07
Styrene,Emissions / Emissions to air,kilogram,1.0788939300820599e-07
Strontium,Emissions / Emissions to soil,kilogram,1.0702037290546115e-07
Manganese,Emissions / Emissions to soil,kilogram,1.0560249267372546e-07
Propanal,Emissions / Emissions to air,kilogram,1.0504281088345752e-07
Borax (B4Na2O7.10H2O),water,kilogram,1.0483969421564913e-07
Ruthenium-106,Emissions / Emissions to water,kilo Becquerel,1.0345693932616313e-07
Propionic Acid,Emissions / Emissions to air,kilogram,1.0342580873747406e-07
Titanium,Emissions / Emissions to water,kilogram,1.0309108716145846e-07
Toluene,Emissions / Emissions to air,kilogram,1.0187384956300183e-07
thallium,Emissions / Emissions to water,kilogram,1.0158756277864006e-07
Linuron,Emissions / Emissions to soil,kilogram,1.0139266945732973e-07
Chromium,Emissions / Emissions to soil,kilogram,1.0026335848118743e-07
Ethylenediamine,Emissions / Emissions to air,kilogram,9.966071493095648e-08
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,9.441249241096484e-08
M-xylene,Emissions / Emissions to air,kilogram,9.371193012894751e-08
Potassium-40,water,kilo Becquerel,9.197465962863664e-08
Titanium,Emissions / Emissions to air,kilogram,9.060346358583035e-08
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,8.989653880780495e-08
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,8.826551345724648e-08
Barium(2+),Emissions / Emissions to water,kilogram,8.665118868753214e-08
Shale,soil,kilogram,8.530250788819625e-08
Selenium,Emissions / Emissions to air,kilogram,8.512720195962036e-08
Mercury,Emissions / Emissions to water,kilogram,8.495090667569422e-08
Niobium-95,water,kilo Becquerel,8.183215529876505e-08
Tert-butyl Methyl Ether,Emissions / Emissions to air,kilogram,8.068882650205989e-08
Napropamide,Emissions / Emissions to soil,kilogram,7.797611774443851e-08
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,7.777205574388202e-08
Sulfur hexafluoride,Emissions / Emissions to air,kilogram,7.727704038677973e-08
Chlorine,Emissions / Emissions to air,kilogram,7.493416075248158e-08
O-xylene,Emissions / Emissions to air,kilogram,7.453027193717771e-08
Cinnabar,soil,kilogram,7.445285352035502e-08
Nickel,Emissions / Emissions to soil,kilogram,7.37917775421725e-08
Silver,Resources / Resources from ground,kilogram,7.214006609624645e-08
Ethyl Benzene,Emissions / Emissions to water,kilogram,7.167985459708868e-08
Arsenic,Emissions / Emissions to air,kilogram,6.994596121895006e-08
Cesium-134,Emissions / Emissions to water,kilo Becquerel,6.959694517875693e-08
Vermiculite,soil,kilogram,6.957764342024268e-08
Cobalt,Emissions / Emissions to air,kilogram,6.950993826614506e-08
Tebuconazole,Emissions / Emissions to soil,kilogram,6.876374859310912e-08
copper,Emissions / Emissions to soil,kilogram,6.801871870937005e-08
fluoride,Emissions / Emissions to soil,kilogram,6.745138412513693e-08
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,6.658381786677405e-08
Chromium,Emissions / Emissions to soil,kilogram,6.539769663727905e-08
Lead(2+),Emissions / Emissions to soil,kilogram,6.389351082859322e-08
Carbon disulfide,Emissions / Emissions to water,kilogram,6.315718769410274e-08
Manganese,Emissions / Emissions to air,kilogram,6.115266645483529e-08
Heptane,Emissions / Emissions to air,kilogram,6.082732034104272e-08
silver,Emissions / Emissions to water,kilogram,5.453827497113642e-08
Lead,Emissions / Emissions to air,kilogram,5.4137452649132714e-08
Molybdenum,Emissions / Emissions to air,kilogram,5.393427571250124e-08
Styrene,Emissions / Emissions to air,kilogram,5.364437775089634e-08
Carbon black,emissions to air / unspecified,kilogram,5.3512103304825816e-08
chromium,Emissions / Emissions to soil,kilogram,5.328786198583987e-08
"Aldehydes, Unspecified",Emissions / Emissions to air,kilogram,5.308442503695542e-08
(1S)-1-(ethylcarbamoyl)ethyl N-phenylcarbamate,Emissions / Emissions to soil,kilogram,5.189511394818508e-08
Nitrate,Emissions / Emissions to air,kilogram,5.1826702961038926e-08
Copper,Emissions / Emissions to air,kilogram,5.116649548507352e-08
Cobalt,Emissions / Emissions to water,kilogram,5.0661842464951476e-08
Phosphorus,Emissions / Emissions to soil,kilogram,4.911983299677349e-08
HFC-152a,Emissions / Emissions to air,kilogram,4.908146486615423e-08
"Hydrocarbons, Aliphatic, Unsaturated",water,kilogram,4.8615207299743624e-08
Bromine,Emissions / Emissions to air,kilogram,4.8521600238801895e-08
Chlorine,Emissions / Emissions to water,kilogram,4.847692104789199e-08
Lanthanum-140,water,kilo Becquerel,4.8329161100522095e-08
Copper,Emissions / Emissions to water,kilogram,4.8238530423876954e-08
Cadmium,Emissions / Emissions to air,kilogram,4.814602544967384e-08
Nitrate,Emissions / Emissions to air,kilogram,4.757935850882535e-08
Cerium,natural resource,kilogram,4.6198998695611436e-08
Borax,resources / in ground,kilogram,4.604043605187467e-08
Phenol,Emissions / Emissions to water,kilogram,4.555289885379132e-08
Teflubenzuron,Emissions / Emissions to soil,kilogram,4.496806092742704e-08
Barium-140,water,kilo Becquerel,4.4201717823556556e-08
Sulfate Ion,soil,kilogram,4.2373339356015323e-08
Chlorine,Emissions / Emissions to air,kilogram,4.153188974388108e-08
Rubidium,water,kilogram,4.0512671210687426e-08
Phosphorus,Emissions / Emissions to water,kilogram,3.991995246733224e-08
Methanol,Emissions / Emissions to water,kilogram,3.9749897573590514e-08
Acrolein,Emissions / Emissions to air,kilogram,3.9106951083653e-08
Selenium,Emissions / Emissions to air,kilogram,3.881735437483727e-08
Zinc,Emissions / Emissions to air,kilogram,3.8787504422327064e-08
O-xylene,Emissions / Emissions to air,kilogram,3.823598204421779e-08
Carbendazim,Emissions / Emissions to soil,kilogram,3.8010426085642e-08
Phenol,Emissions / Emissions to air,kilogram,3.774456006767917e-08
To Seabed,land use,square meter,3.7572374849418636e-08
Cadmium,Emissions / Emissions to air,kilogram,3.7504243641256746e-08
Vanadium,Emissions / Emissions to air,kilogram,3.7467079987351336e-08
sulfur,Emissions / Emissions to water,kilogram,3.71329235388684e-08
Fluosilicic Acid,water,kilogram,3.709797052434297e-08
Endosulfan,Emissions / Emissions to soil,kilogram,3.704419072558026e-08
Selenium,Emissions / Emissions to water,kilogram,3.6871318706741774e-08
Magnesium chloride,resources / in ground,kilogram,3.670190717793888e-08
Iodine,Emissions / Emissions to air,kilogram,3.604517710847294e-08
"Wood, unspecified, standing/m3",resources / biotic,cubic meter,3.5881121618439055e-08
barium,Emissions / Emissions to air,kilogram,3.4991279457435006e-08
Mercury,Emissions / Emissions to air,kilogram,3.467953477084086e-08
Vanadium,Emissions / Emissions to water,kilogram,3.4139753496394716e-08
Iodine-131,Emissions / Emissions to water,kilo Becquerel,3.3543707091964275e-08
Nickel,Emissions / Emissions to air,kilogram,3.3349218112270114e-08
Iron,Emissions / Emissions to air,kilogram,3.321316844307665e-08
Lithium,Resources / Resources from ground,kilogram,3.29303833487941e-08
Sodium,air,kilogram,3.253654968571286e-08
arsenic,Emissions / Emissions to air,kilogram,3.2020325853596135e-08
Nickel,Emissions / Emissions to water,kilogram,3.198092454292604e-08
"Hydrocarbons, Aliphatic, Unsaturated",water,kilogram,3.1520070026378786e-08
Propaquizafop,Emissions / Emissions to soil,kilogram,3.140715185251105e-08
Arsenic,Emissions / Emissions to water,kilogram,3.0822929443512094e-08
Silicon,Emissions / Emissions to soil,kilogram,3.041636917606574e-08
Radon-220,air,kilo Becquerel,3.013289231955569e-08
Anhydrite,resources / in ground,kilogram,3.012997704880654e-08
Benzaldehyde,Emissions / Emissions to air,kilogram,3.012536501045215e-08
Hydroxide,water,kilogram,2.9550612706684845e-08
Nickel,Emissions / Emissions to water,kilogram,2.9515201460481906e-08
Carbon tetrafluoride,Emissions / Emissions to air,kilogram,2.9279836737273073e-08
Iodine-133,water,kilo Becquerel,2.8799933008681524e-08
Heptane,Emissions / Emissions to air,kilogram,2.8680620368410706e-08
Chromium,Emissions / Emissions to air,kilogram,2.8555405721713357e-08
Ethylene Oxide,Emissions / Emissions to air,kilogram,2.7950693237159032e-08
Tungsten,Emissions / Emissions to water,kilogram,2.7541089075466745e-08
Aclonifen,Emissions / Emissions to soil,kilogram,2.7340438784220047e-08
Cyanide,Emissions / Emissions to water,kilogram,2.71080139905834e-08
Carbon disulfide,Emissions / Emissions to air,kilogram,2.6667031884822538e-08
Thorium-232,emissions to water / ocean,kilo Becquerel,2.617785064520418e-08
Ethanol,Emissions / Emissions to air,kilogram,2.5849856450579957e-08
Rubidium,water,kilogram,2.5782890506348144e-08
Hypochlorite,water,kilogram,2.5667995567703633e-08
Nitrate,soil,kilogram,2.5381898050486802e-08
Cobalt,Emissions / Emissions to air,kilogram,2.4596688306802538e-08
Tin atom,Emissions / Emissions to air,kilogram,2.4469572763690887e-08
Metaldehyde,Emissions / Emissions to soil,kilogram,2.386168677656457e-08
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,2.3309871558535094e-08
Zirconium-95,water,kilo Becquerel,2.3071873877963678e-08
