flow,compartment,unit,amount
"Oils, unspecified",Emissions / Emissions to soil,kilogram,6.999234255369326e-05
Sulfate Ion,air,kilogram,6.993438099460358e-05
Methanol,Emissions / Emissions to air,kilogram,6.959775764091214e-05
Iodide Ion,Emissions / Emissions to water,kilogram,6.914110479668767e-05
To Inland Water Bodies,land use,square meter,6.90770915481448e-05
Chromium VI,"emissions to water / groundwater, long-term",kilogram,6.550146857193437e-05
Thorium-228,air,kilo Becquerel,6.486124848142397e-05
Bromine,Emissions / Emissions to water,kilogram,6.292425461188874e-05
Formaldehyde,Emissions / Emissions to air,kilogram,6.289314320379154e-05
Methanol,Emissions / Emissions to air,kilogram,6.210930749689504e-05
Butane,Emissions / Emissions to air,kilogram,6.071009435779492e-05
Particles (PM2.5),Emissions / Emissions to air,kilogram,6.059596560051379e-05
Thorium-232,emissions to water / river,kilo Becquerel,6.0084999185016006e-05
Bromine,Emissions / Emissions to water,kilogram,5.964039850607869e-05
arsenic,Emissions / Emissions to water,kilogram,5.9538656521311224e-05
Fluoride Ion,Emissions / Emissions to water,kilogram,5.7615307398355675e-05
Ozone,air,kilogram,5.6219937549837094e-05
Thorium-232,emissions to air / high. pop.,kilo Becquerel,5.577588295620733e-05
Propylene,Emissions / Emissions to water,kilogram,5.5409809311389786e-05
Hydrogen Chloride,Emissions / Emissions to air,kilogram,5.5254205389359644e-05
Sulfide ion,water,kilogram,5.468577985582862e-05
Tin atom,Resources / Resources from ground,kilogram,5.395123894240982e-05
Phosphorus,Emissions / Emissions to water,kilogram,5.3358346828221267e-05
Cumene,Emissions / Emissions to air,kilogram,5.144890359553954e-05
Ethylene,Emissions / Emissions to air,kilogram,5.103594098215999e-05
Benzene,Emissions / Emissions to air,kilogram,4.942534194757727e-05
Chromium,Emissions / Emissions to air,kilogram,4.906736408105985e-05
Argon-41,air,kilo Becquerel,4.870245355796881e-05
Iron,Emissions / Emissions to soil,kilogram,4.7306542117019465e-05
"Hydrocarbons, Aromatic",Emissions / Emissions to water,kilogram,4.5242370455243865e-05
Sulfide ion,water,kilogram,4.4695448657125826e-05
Methanol,Emissions / Emissions to air,kilogram,4.4586815093399646e-05
Chromium-51,water,kilo Becquerel,4.4203150522700454e-05
Ethylene,Emissions / Emissions to water,kilogram,4.373340745809166e-05
Iron,Emissions / Emissions to air,kilogram,4.364282132876292e-05
antimony,Emissions / Emissions to water,kilogram,4.241483584910161e-05
Sulfur,Emissions / Emissions to water,kilogram,4.2286353570190935e-05
To Shrub Land,Land use / Land transformation,square meter,4.1883753510770705e-05
"1,2-dichloroethane",Emissions / Emissions to air,kilogram,4.1840934320208826e-05
"Urban, Discontinuously Built",Land use / Land occupation,square meter-year,4.0098499372915416e-05
2-hydroxybenzonitrile,Emissions / Emissions to air,kilogram,4.0018428787312116e-05
Vanadium(2+),Emissions / Emissions to air,kilogram,3.918794715025159e-05
