flow,compartment,unit,amount
cadmium,Emissions / Emissions to water,kilogram,0.00024850736968312
Thorium-232,emissions to water / river,kilo Becquerel,0.000246854536876222
Lithium,Emissions / Emissions to water,kilogram,0.00024389095679392282
Silicon,Emissions / Emissions to soil,kilogram,0.0002401964349492255
"Radioactive Species, Alpha Emitters",water,kilo Becquerel,0.00023699162112421162
"Agriculture, Mosaic",Land use / Land occupation,square meter-year,0.00022581067977757406
Iron,Emissions / Emissions to water,kilogram,0.00022253347511689382
Aluminium,Emissions / Emissions to air,kilogram,0.00022201866538834256
Boron,Emissions / Emissions to water,kilogram,0.00022088483509169493
Benzene,Emissions / Emissions to water,kilogram,0.00021357851492068857
selenium,Emissions / Emissions to water,kilogram,0.00021126739985673847
Artificial Areas,Land use / Land occupation,square meter-year,0.00020955359468531685
Methyl Cyclopentane,Emissions / Emissions to water,kilogram,0.00020677440389926704
Xenon-131m,air,kilo Becquerel,0.0002063346310461405
Ethyl Acetate,Emissions / Emissions to air,kilogram,0.00020581173104323102
Methyl Ethyl Ketone,Emissions / Emissions to air,kilogram,0.00020495076400811225
Antimony-124,Emissions / Emissions to water,kilo Becquerel,0.0002022302136232403
Toluene,Emissions / Emissions to air,kilogram,0.00020054865808968807
Copper,Emissions / Emissions to air,kilogram,0.0002001273848303925
"To Traffic Area, Rail Network",Land use / Land transformation,square meter,0.00019553541873882087
Hydrogen Chloride,Emissions / Emissions to air,kilogram,0.00019329889568777886
Thorium-232,emissions to air / high. pop.,kilo Becquerel,0.00019227870794073405
Thorium-228,air,kilo Becquerel,0.00019098572716497343
Manganese,Emissions / Emissions to water,kilogram,0.00018384931588961054
Manganese-54,Emissions / Emissions to water,kilo Becquerel,0.00018359616874674795
Ethylene,Emissions / Emissions to air,kilogram,0.0001777438815105695
Carbon,soil,kilogram,0.0001748779977584377
fluorane,Emissions / Emissions to air,kilogram,0.00017459778402851805
Cypermethrin,Emissions / Emissions to soil,kilogram,0.0001733629365216297
Methanol,Emissions / Emissions to air,kilogram,0.00017333153579171588
fluorane,Emissions / Emissions to air,kilogram,0.00017231204077329445
Antimony-125,Emissions / Emissions to water,kilo Becquerel,0.00017097485060517197
"Oils, Unspecified",Emissions / Emissions to soil,kilogram,0.00017051429915632423
Iron,Emissions / Emissions to air,kilogram,0.0001650864247696903
Lead,Emissions / Emissions to air,kilogram,0.000160711517353574
Iron,Emissions / Emissions to soil,kilogram,0.0001582715187530023
Zinc,Emissions / Emissions to air,kilogram,0.0001560510924831258
Lithium,Emissions / Emissions to water,kilogram,0.00015358560319033357
Calcium,Emissions / Emissions to air,kilogram,0.00015166037662379868
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,0.000148733212559252
Water,air,cubic meter,0.00014835429572140332
Bauxite,soil,kilogram,0.00014568120482032174
Acrolein,Emissions / Emissions to air,kilogram,0.00013892248187919045
Calcium,Emissions / Emissions to air,kilogram,0.00013765128610459442
Cesium-134,Emissions / Emissions to water,kilo Becquerel,0.0001375234530824587
Cumene,Emissions / Emissions to water,kilogram,0.0001366943112442475
hydrogen sulfide,Emissions / Emissions to water,kilogram,0.00013653538162548733
"Aerosols, Radioactive, Unspecified",air,kilo Becquerel,0.00012679894938368526
Scandium,"emissions to water / groundwater, long-term",kilogram,0.000126588019531247
Xylene,Emissions / Emissions to air,kilogram,0.00012603080133683257
Potassium-40,air,kilo Becquerel,0.00012588439358097162
Phosphorus,Emissions / Emissions to soil,kilogram,0.00012009873109252612
Fluoride Ion,Emissions / Emissions to soil,kilogram,0.00012009836042444052
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",water,kilogram,0.00011967039235445509
Acetone,Emissions / Emissions to air,kilogram,0.00011823519637022399
Ethanol,Emissions / Emissions to air,kilogram,0.00011754015809309774
Carbon Dioxide (fossil),Emissions / Emissions to air,kilogram,0.00011496710536279386
Acetic Acid,Emissions / Emissions to air,kilogram,0.00011392211557019602
Nickel,Emissions / Emissions to air,kilogram,0.00011204591474779745
Acetic Acid,Emissions / Emissions to air,kilogram,0.0001100119479415933
Benzaldehyde,Emissions / Emissions to air,kilogram,0.00010968934203633705
Toluene,Emissions / Emissions to water,kilogram,0.00010774026594666219
Propylene,Emissions / Emissions to water,kilogram,0.00010682337816409923
beryllium,Emissions / Emissions to water,kilogram,0.00010233183554255625
Formaldehyde,Emissions / Emissions to air,kilogram,0.0001013692310070162
From Industrial Area,Land use / Land transformation,square meter,9.880031056993231e-05
manganese,Emissions / Emissions to soil,kilogram,9.608277442876557e-05
"Hydrocarbons, Chlorinated",air,kilogram,9.560807959821521e-05
Silicon,Emissions / Emissions to air,kilogram,9.427377517308837e-05
Acetic Acid,Emissions / Emissions to water,kilogram,9.139271124166388e-05
Xylene,Emissions / Emissions to water,kilogram,8.998322485026088e-05
Ethylene,Emissions / Emissions to air,kilogram,8.975867629615919e-05
Propylene,Emissions / Emissions to air,kilogram,8.896914617324984e-05
Boron,Emissions / Emissions to air,kilogram,8.615233194924717e-05
Ethylene,Emissions / Emissions to air,kilogram,8.553459655487077e-05
Magnesium,Emissions / Emissions to air,kilogram,8.446334756184036e-05
Chromium,Emissions / Emissions to water,kilogram,8.037023057833357e-05
Thorium-234,air,kilo Becquerel,7.873782200617961e-05
Protactinium-234,air,kilo Becquerel,7.870963529439159e-05
M-xylene,Emissions / Emissions to air,kilogram,7.67874293138683e-05
Phenol,Emissions / Emissions to water,kilogram,7.666421296340857e-05
Toluene,Emissions / Emissions to water,kilogram,7.522429800360409e-05
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",water,kilogram,7.48632397355597e-05
Phenol,Emissions / Emissions to water,kilogram,7.410502362433457e-05
Iodine-129,Emissions / Emissions to water,kilo Becquerel,7.372780181739583e-05
Manganese(2+),Emissions / Emissions to water,kilogram,7.350115574042049e-05
Talc,resources / in ground,kilogram,7.272734569515411e-05
Potassium,air,kilogram,7.241151193368867e-05
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,7.135102943114029e-05
Cyanide,Emissions / Emissions to water,kilogram,7.101424958188853e-05
Chromium,Emissions / Emissions to soil,kilogram,7.097555973829521e-05
"Nitrogen, organic bound","emissions to water / groundwater, long-term",kilogram,7.007013996806407e-05
"Metamorphous rock, graphite containing",resources / in ground,kilogram,6.90613496834486e-05
Technetium-99m,water,kilo Becquerel,6.900953949939156e-05
Benzene,Emissions / Emissions to water,kilogram,6.85625373023228e-05
Soil,soil,kilogram,6.757297359166635e-05
Fluoride Ion,Emissions / Emissions to water,kilogram,6.751105481612531e-05
Acetaldehyde,Emissions / Emissions to air,kilogram,6.707721435813191e-05
Antimony,Emissions / Emissions to air,kilogram,6.551469409734829e-05
Oxygen,air,kilogram,6.463077775223731e-05
Nitrogen,water,kilogram,6.313153405438581e-05
Lead,Emissions / Emissions to air,kilogram,6.297357471307717e-05
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,6.185536538224937e-05
Dichloromethane,Emissions / Emissions to water,kilogram,6.101872828199709e-05
fluorane,Emissions / Emissions to air,kilogram,6.0543598274842536e-05
Calcium,Emissions / Emissions to soil,kilogram,5.9944608008815076e-05
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,5.945727789898502e-05
Methanol,Emissions / Emissions to air,kilogram,5.790187350137981e-05
"From Forest, Extensive",Land use / Land transformation,square meter,5.7859014029901355e-05
Radium-228,air,kilo Becquerel,5.7340745786805606e-05
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,5.691432236099664e-05
Cumene,Emissions / Emissions to air,kilogram,5.688520728638375e-05
Xylene,Emissions / Emissions to water,kilogram,5.6660304884450344e-05
Thorium-232,emissions to air / low. pop.,kilo Becquerel,5.5814147846850645e-05
"Oils, biogenic",emissions to soil / unspecified,kilogram,5.535269677186976e-05
Chlorobenzene,Emissions / Emissions to water,kilogram,5.4546016355818354e-05
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,5.302650907218095e-05
Iodine-135,air,kilo Becquerel,5.299353319320465e-05
Bromate,Emissions / Emissions to water,kilogram,5.2607273780790424e-05
Arsenic,Emissions / Emissions to water,kilogram,5.2329847706621e-05
Strontium-89,water,kilo Becquerel,5.197548174382714e-05
Kieserite,soil,kilogram,5.1656139859253175e-05
Silicon,Emissions / Emissions to soil,kilogram,5.1037421100275465e-05
Arsenic,Emissions / Emissions to air,kilogram,4.939301971456538e-05
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,4.829843974505344e-05
Isopropanol,Emissions / Emissions to air,kilogram,4.771896556482594e-05
Copper,Emissions / Emissions to air,kilogram,4.651919959159159e-05
Ethylene,Emissions / Emissions to water,kilogram,4.6505484184385825e-05
ammonium,Emissions / Emissions to water,kilogram,4.536202689949484e-05
Silicon,Emissions / Emissions to air,kilogram,4.469073957410868e-05
Styrene,Emissions / Emissions to air,kilogram,4.3888509281320915e-05
"Wood, primary forest, standing",resources / biotic,cubic meter,4.385544487655613e-05
Ethane,Emissions / Emissions to air,kilogram,4.328708621515726e-05
Copper,Emissions / Emissions to water,kilogram,4.3195584736824515e-05
Iodine-131,Emissions / Emissions to water,kilo Becquerel,4.241302605137523e-05
Magnesium,Emissions / Emissions to air,kilogram,4.222077136066535e-05
Nickel,Emissions / Emissions to water,kilogram,4.137475978852703e-05
Carbon-14,Emissions / Emissions to water,kilo Becquerel,4.086579395932597e-05
Gypsum,resources / in ground,kilogram,4.0765538866425785e-05
Xylene,Emissions / Emissions to air,kilogram,3.920112648206168e-05
Propylene,Emissions / Emissions to air,kilogram,3.8976806938573017e-05
"To Arable, Fallow",Land use / Land transformation,square meter,3.859572248674834e-05
Propylene,Emissions / Emissions to air,kilogram,3.7382666359010155e-05
Copper,Emissions / Emissions to water,kilogram,3.675258927188912e-05
Zinc,Emissions / Emissions to soil,kilogram,3.603067047102375e-05
Uranium-235,Emissions / Emissions to air,kilo Becquerel,3.55088410082043e-05
Nickel,Emissions / Emissions to soil,kilogram,3.3947580807930964e-05
Antimony,Emissions / Emissions to water,kilogram,3.340085683787355e-05
Pentane,Emissions / Emissions to air,kilogram,3.314595950203239e-05
Xylene,Emissions / Emissions to air,kilogram,3.3077974591796895e-05
Acetaldehyde,Emissions / Emissions to air,kilogram,3.293088522684613e-05
thallium,Emissions / Emissions to water,kilogram,3.2388590477174665e-05
Thorium-228,air,kilo Becquerel,3.1752682254360913e-05
"Sand, resource correction",resources / in ground,kilogram,3.1530193364181435e-05
O-xylene,Emissions / Emissions to air,kilogram,3.134142275567066e-05
Lead,Emissions / Emissions to air,kilogram,3.102487871967444e-05
Formic Acid,Emissions / Emissions to air,kilogram,3.078975762815401e-05
Phenol,Emissions / Emissions to air,kilogram,3.058840054733383e-05
Benzene,Emissions / Emissions to air,kilogram,3.0192102723700817e-05
Butene,Emissions / Emissions to air,kilogram,3.0103910859878028e-05
Aluminium,Emissions / Emissions to air,kilogram,2.9901679860068006e-05
Acetone,Emissions / Emissions to air,kilogram,2.9714534409905367e-05
Ethyl Benzene,Emissions / Emissions to air,kilogram,2.9325521815917598e-05
Barium(2+),Emissions / Emissions to water,kilogram,2.9320729306959852e-05
Ethanolamine,Emissions / Emissions to air,kilogram,2.915452193493828e-05
Uranium-238,Emissions / Emissions to air,kilo Becquerel,2.9110225512456247e-05
Sulfide ion,water,kilogram,2.84122631556801e-05
"To Permanent Crops, Non-irrigated, Intensive",Land use / Land transformation,square meter,2.8374088250190457e-05
Iodine-133,Emissions / Emissions to air,kilo Becquerel,2.8148314245409993e-05
Nitrogen Dioxide,Emissions / Emissions to air,kilogram,2.8100660702607312e-05
Propane,Emissions / Emissions to air,kilogram,2.7923468860704798e-05
Titanium,Emissions / Emissions to air,kilogram,2.7645929015348666e-05
Ulexite,resources / in ground,kilogram,2.6415693623491845e-05
Lead(2+),Emissions / Emissions to water,kilogram,2.5806918916037534e-05
Fluorine,Emissions / Emissions to air,kilogram,2.5795156311257804e-05
Barium(2+),Emissions / Emissions to air,kilogram,2.5192003821486217e-05
Boron,Emissions / Emissions to soil,kilogram,2.5005140080858106e-05
Sodium,air,kilogram,2.4869769046617606e-05
Ethyl Benzene,Emissions / Emissions to water,kilogram,2.4780927441219614e-05
Strontium,Emissions / Emissions to soil,kilogram,2.4114952088098844e-05
Copper,Emissions / Emissions to air,kilogram,2.4062775445126945e-05
"From Arable, Fallow",Land use / Land transformation,square meter,2.3568046337581764e-05
Heptane,Emissions / Emissions to air,kilogram,2.3505395160715696e-05
Waste water/m3,emissions to water / unspecified,cubic meter,2.334696614321481e-05
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,2.3064618384236156e-05
Zinc,Emissions / Emissions to air,kilogram,2.2625754117686785e-05
Silver,Resources / Resources from ground,kilogram,2.2577022652049186e-05
Sodium-24,water,kilo Becquerel,2.2574750200647857e-05
Silicon,Emissions / Emissions to air,kilogram,2.2329793398743303e-05
Sulfate Ion,air,kilogram,2.2228063198410567e-05
Propionic Acid,Emissions / Emissions to air,kilogram,2.2150388656308332e-05
Cobalt,Emissions / Emissions to air,kilogram,2.1512946719764635e-05
Manganese,Emissions / Emissions to air,kilogram,2.1150154356292937e-05
Metazachlor,Emissions / Emissions to soil,kilogram,2.1075391426969702e-05
Nitrite,Emissions / Emissions to water,kilogram,2.0736507304254044e-05
Molybdenum,Emissions / Emissions to water,kilogram,2.0735896553002138e-05
bromine,Emissions / Emissions to water,kilogram,2.0267993193043234e-05
Methanol,Emissions / Emissions to water,kilogram,2.0111819596741154e-05
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,2.007946772094185e-05
Toluene,Emissions / Emissions to air,kilogram,1.9575580898236937e-05
Sulfur Trioxide,Emissions / Emissions to air,kilogram,1.9496741976162884e-05
Boron,Emissions / Emissions to air,kilogram,1.9194638350847323e-05
Cobalt-57,water,kilo Becquerel,1.8289986609569667e-05
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,1.7920397010512357e-05
Lead(2+),Emissions / Emissions to soil,kilogram,1.704680599278207e-05
Aluminium,Emissions / Emissions to soil,kilogram,1.6375531423328223e-05
Cyanide,Emissions / Emissions to air,kilogram,1.5774777917435873e-05
Ethyl Benzene,Emissions / Emissions to water,kilogram,1.560272790376778e-05
Cadmium,Emissions / Emissions to air,kilogram,1.539267168366714e-05
Magnesium,Emissions / Emissions to air,kilogram,1.5113487795395843e-05
Tellurium-123m,water,kilo Becquerel,1.5061645411141839e-05
Sulfur,Emissions / Emissions to soil,kilogram,1.4444528139826183e-05
Calcium,Emissions / Emissions to air,kilogram,1.4228481600661692e-05
Methane (biogenic),Emissions / Emissions to air,kilogram,1.4002396610761329e-05
Formaldehyde,Emissions / Emissions to water,kilogram,1.3743232929488654e-05
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,1.3717633629266695e-05
silver,Emissions / Emissions to water,kilogram,1.3697302744985547e-05
Cobalt,Emissions / Emissions to air,kilogram,1.3434285288885467e-05
Cyanide,Emissions / Emissions to water,kilogram,1.3152244907695624e-05
Cyanide,Emissions / Emissions to air,kilogram,1.3100171911906309e-05
"Urban, Continuously Built",Land use / Land occupation,square meter-year,1.2999938303675756e-05
Oxygen,natural resource,kilogram,-1.284854573618672e-05
Acrolein,Emissions / Emissions to air,kilogram,1.2738155337838203e-05
"Actinides, Radioactive, Unspecified",air,kilo Becquerel,1.2706706715917502e-05
"(2,4-dichlorophenoxy)acetic Acid",Emissions / Emissions to soil,kilogram,1.253986620973982e-05
Cadmium,Emissions / Emissions to air,kilogram,1.2462168360365849e-05
Niobium-95,water,kilo Becquerel,1.2395145819011113e-05
chromium,Emissions / Emissions to soil,kilogram,1.2011531614091495e-05
Polonium-210,water,kilo Becquerel,1.143391832056406e-05
Acetylene,Emissions / Emissions to air,kilogram,1.135072397373502e-05
Ethanol,Emissions / Emissions to water,kilogram,1.1297311976980896e-05
Acetylene,Emissions / Emissions to air,kilogram,1.1106970171856648e-05
"Hydrocarbons, Aliphatic, Unsaturated",water,kilogram,1.1046498270986182e-05
"Volume Occupied, Underground Deposit",land use,cubic meter,1.0498345685410916e-05
Iron,Emissions / Emissions to air,kilogram,1.0457757180779542e-05
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,1.03571260212867e-05
Bromine,Emissions / Emissions to air,kilogram,1.0164576895766219e-05
Chrysotile,resources / in ground,kilogram,9.984542606972055e-06
Acetaldehyde,Emissions / Emissions to water,kilogram,9.969072277681589e-06
Tetrachloroethylene,Emissions / Emissions to air,kilogram,9.947684708255995e-06
Nitrobenzene,Emissions / Emissions to water,kilogram,9.87359387923105e-06
Chloroform,Emissions / Emissions to air,kilogram,9.872131547824696e-06
Benzaldehyde,Emissions / Emissions to air,kilogram,9.858405570727238e-06
Tin atom,Emissions / Emissions to air,kilogram,9.843814766641569e-06
Glyphosate,Emissions / Emissions to soil,kilogram,9.788685442679815e-06
Zirconium,Resources / Resources from ground,kilogram,9.74939265672197e-06
Sulfite,water,kilogram,9.742324891684694e-06
Manganese,Emissions / Emissions to air,kilogram,9.519916224450714e-06
Sulfate Ion,air,kilogram,9.439238708338236e-06
Rubidium,water,kilogram,9.20541487704823e-06
Hydroxide,water,kilogram,9.038613082623926e-06
Furan,Emissions / Emissions to air,kilogram,8.742582867905613e-06
Lanthanum-140,water,kilo Becquerel,8.700068917325883e-06
Cyanide,Emissions / Emissions to water,kilogram,8.548160041783381e-06
Ruthenium-106,Emissions / Emissions to water,kilo Becquerel,8.49907711117245e-06
Nickel,Emissions / Emissions to water,kilogram,8.47404328034805e-06
Argon,air,kilogram,8.353285181034711e-06
Titanium,Emissions / Emissions to air,kilogram,8.335558810853328e-06
Monochloramine,Emissions / Emissions to water,kilogram,8.235388948803798e-06
Barium-140,water,kilo Becquerel,8.174917340539268e-06
Diflubenzuron,Emissions / Emissions to soil,kilogram,8.135414905861313e-06
Arsenic,Emissions / Emissions to water,kilogram,8.070871191801587e-06
"1,2-dichloroethane",Emissions / Emissions to water,kilogram,7.829551096143489e-06
Chromium,Emissions / Emissions to air,kilogram,7.785801673652076e-06
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,7.610916219691964e-06
Gold,Resources / Resources from ground,kilogram,7.537899109862109e-06
Lead-210,water,kilo Becquerel,7.514481171712579e-06
"Hydrocarbons, Aliphatic, Unsaturated",water,kilogram,7.369282036305756e-06
Fluosilicic Acid,water,kilogram,7.306791893245838e-06
HFC-134a,Emissions / Emissions to air,kilogram,7.214615597615597e-06
To Seabed,land use,square meter,7.171387855222609e-06
Radon-220,air,kilo Becquerel,7.107864431177093e-06
M-xylene,Emissions / Emissions to air,kilogram,7.0524683823679245e-06
Formate,water,kilogram,6.9429952564325755e-06
Fluorine,Emissions / Emissions to air,kilogram,6.851677150411133e-06
Molybdenum,Emissions / Emissions to air,kilogram,6.741244864371513e-06
Magnesium,Emissions / Emissions to soil,kilogram,6.58944914224746e-06
Methyl acrylate,Emissions / Emissions to water,kilogram,6.577179430867872e-06
Molybdenum,Emissions / Emissions to air,kilogram,6.542967775847308e-06
Formaldehyde,Emissions / Emissions to water,kilogram,6.4978046048614e-06
Selenium,Emissions / Emissions to air,kilogram,6.455580050637763e-06
Antimony,Emissions / Emissions to air,kilogram,6.364043912186804e-06
Nickel,Emissions / Emissions to water,kilogram,6.363857761735122e-06
Tin atom,Emissions / Emissions to water,kilogram,6.359233478094469e-06
Mercury,Emissions / Emissions to water,kilogram,6.266188919126763e-06
Hexane,Emissions / Emissions to air,kilogram,6.154907247624069e-06
Arsenic,Emissions / Emissions to water,kilogram,5.9975327890127114e-06
Titanium,Emissions / Emissions to water,kilogram,5.972970923960101e-06
Phosphorus,Emissions / Emissions to air,kilogram,5.961504924971981e-06
Thorium-232,emissions to water / ocean,kilo Becquerel,5.9592222200808825e-06
Selenium,Emissions / Emissions to air,kilogram,5.900111758246933e-06
Ethylene Oxide,Emissions / Emissions to water,kilogram,5.848452943868295e-06
Metolachlor,Emissions / Emissions to soil,kilogram,5.814297797316019e-06
Carbon tetrafluoride,Emissions / Emissions to air,kilogram,5.7811292748757225e-06
Rubidium,water,kilogram,5.758710773235622e-06
Chlormequat Chloride,Emissions / Emissions to soil,kilogram,5.743177419759305e-06
Cadmium(2+),Emissions / Emissions to soil,kilogram,-5.7298505533453096e-06
Cobalt,Emissions / Emissions to water,kilogram,5.728500135416294e-06
Arsenic,Emissions / Emissions to air,kilogram,5.707693780310133e-06
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,5.6604763667846704e-06
"Hydrocarbons, Aliphatic, Alkanes, Cyclic",air,kilogram,5.6127556814929e-06
Tungsten,Emissions / Emissions to water,kilogram,5.568941034178665e-06
Chromium,Emissions / Emissions to soil,kilogram,5.54861478749775e-06
Tin atom,Emissions / Emissions to air,kilogram,5.427144166548849e-06
Sulfur hexafluoride,Emissions / Emissions to air,kilogram,5.400627265247284e-06
Phosphorus,Emissions / Emissions to water,kilogram,5.346605240578724e-06
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,5.327074630266644e-06
Toluene,Emissions / Emissions to water,kilogram,5.276705384023724e-06
Chlorine,Emissions / Emissions to air,kilogram,5.251570007264664e-06
Sodium,air,kilogram,5.178256065628896e-06
Calcium,Emissions / Emissions to air,kilogram,5.16442213114531e-06
Seabed,land use,square meter-year,5.155898356368711e-06
glyphosate,Emissions / Emissions to soil,kilogram,5.1456687848632875e-06
Iodine-133,water,kilo Becquerel,5.12623811699774e-06
Strontium,Emissions / Emissions to air,kilogram,4.928293451400248e-06
Propylene Oxide,Emissions / Emissions to water,kilogram,4.919561611733221e-06
Iodine,Emissions / Emissions to air,kilogram,4.743383285057015e-06
"Hydrocarbons, Chlorinated",air,kilogram,4.690511870932363e-06
Phenol,Emissions / Emissions to air,kilogram,4.63522858029556e-06
Propionic Acid,Emissions / Emissions to water,kilogram,4.603634809813762e-06
Acetonitrile,Emissions / Emissions to air,kilogram,4.603437202313322e-06
Phenol,Emissions / Emissions to water,kilogram,4.596563867232506e-06
Cobalt-60,Emissions / Emissions to water,kilo Becquerel,4.4698020196671805e-06
Styrene,Emissions / Emissions to air,kilogram,4.425922286861067e-06
Acetone,Emissions / Emissions to water,kilogram,4.390458288946181e-06
Aniline,Emissions / Emissions to water,kilogram,4.389995741466809e-06
O-chlorotoluene,Emissions / Emissions to water,kilogram,4.292140820968555e-06
"1,2-dichloroethane",Emissions / Emissions to air,kilogram,4.2501207578613325e-06
Nickel,Emissions / Emissions to air,kilogram,4.1588326267731245e-06
Borax (B4Na2O7.10H2O),water,kilogram,4.149448314348108e-06
Methanol,Emissions / Emissions to water,kilogram,4.100093837856701e-06
Chromium,Emissions / Emissions to air,kilogram,4.093471896735133e-06
Fluosilicic Acid,air,kilogram,4.0593289402746985e-06
Barium(2+),Emissions / Emissions to air,kilogram,4.002595398335406e-06
Trifluralin,Emissions / Emissions to soil,kilogram,3.9809475511108475e-06
Benzene,Emissions / Emissions to water,kilogram,3.842090766339285e-06
Terpenes,air,kilogram,3.836197389267415e-06
Thorium-230,Emissions / Emissions to air,kilo Becquerel,3.819700704358807e-06
Xylene,Emissions / Emissions to water,kilogram,3.816297823074794e-06
copper,Emissions / Emissions to soil,kilogram,3.815189333070454e-06
Lead,Emissions / Emissions to air,kilogram,3.794085706055145e-06
Cobalt,Resources / Resources from ground,kilogram,3.756018255828306e-06
Diethylamine,Emissions / Emissions to water,kilogram,3.743285212790878e-06
fluoride,Emissions / Emissions to soil,kilogram,3.7392828915088625e-06
Nitrate,Emissions / Emissions to air,kilogram,3.632142806188777e-06
Hydrogen Sulfide,Emissions / Emissions to water,kilogram,3.6011042643577206e-06
Copper,Emissions / Emissions to air,kilogram,3.5858736524771984e-06
Zirconium-95,water,kilo Becquerel,3.5452214151890427e-06
zinc,Emissions / Emissions to soil,kilogram,3.5413879928700165e-06
Heptane,Emissions / Emissions to air,kilogram,3.5323746297300166e-06
Adsorbable Organic Halogen Compounds,Emissions / Emissions to water,kilogram,3.5064932078160267e-06
Butene,Emissions / Emissions to air,kilogram,3.4735621728136845e-06
"Hydrocarbons, Aliphatic, Alkanes, Cyclic",air,kilogram,3.4333621007160365e-06
Manganese,Emissions / Emissions to air,kilogram,3.3895543925154884e-06
To Agriculture,Land use / Land transformation,square meter,3.3715547638133456e-06
Cadmium,Emissions / Emissions to water,kilogram,3.364628535498097e-06
"Radioactive Species, Other Beta Emitters",air,kilo Becquerel,3.334856126506405e-06
Cerium-141,water,kilo Becquerel,3.2660144594091366e-06
Chloroacetic Acid,Emissions / Emissions to air,kilogram,3.2334800185000978e-06
From Agriculture,Land use / Land transformation,square meter,3.1945266575230997e-06
"Aldehydes, Unspecified",Emissions / Emissions to air,kilogram,3.1577181254687534e-06
Barium-140,air,kilo Becquerel,3.1422503307740136e-06
Propylene Oxide,Emissions / Emissions to air,kilogram,3.0667195990569505e-06
Carbon black,emissions to air / unspecified,kilogram,3.0543216312627953e-06
Selenium,Emissions / Emissions to water,kilogram,3.0417082960708764e-06
Magnesium chloride,resources / in ground,kilogram,3.015093441426716e-06
Molybdenum-99,water,kilo Becquerel,3.0018901718409424e-06
Cadmium,Emissions / Emissions to air,kilogram,2.9611686870912535e-06
Vanadium,Emissions / Emissions to water,kilogram,2.8971018161717385e-06
O-xylene,Emissions / Emissions to air,kilogram,2.8783093214845684e-06
Vermiculite,soil,kilogram,2.8058333423698166e-06
"1,2-dichlorobenzene",Emissions / Emissions to water,kilogram,2.778397980344724e-06
Borax,resources / in ground,kilogram,2.7562630532204813e-06
Iodine-131,Emissions / Emissions to water,kilo Becquerel,2.753429715440474e-06
Chloroacetyl Chloride,Emissions / Emissions to water,kilogram,2.720463743345143e-06
Zinc,Emissions / Emissions to air,kilogram,2.718323538214965e-06
Hydrogen Peroxide,Emissions / Emissions to water,kilogram,2.715510978227669e-06
Lead(2+),Emissions / Emissions to water,kilogram,2.6870348032081787e-06
Cadmium,Emissions / Emissions to water,kilogram,2.62928431401897e-06
Vanadium,Emissions / Emissions to air,kilogram,2.6257849942250337e-06
Benzo[a]pyrene,Emissions / Emissions to air,kilogram,2.6020100855541792e-06
HFC-152a,Emissions / Emissions to air,kilogram,2.590847989913956e-06
Ethylenediamine,Emissions / Emissions to air,kilogram,2.555762165482985e-06
Trifluoromethane,Emissions / Emissions to air,kilogram,2.5084579439737565e-06
Tebuconazole,Emissions / Emissions to soil,kilogram,2.4724586225539317e-06
Nitrobenzene,Emissions / Emissions to air,kilogram,2.4637846055700692e-06
barium,Emissions / Emissions to air,kilogram,2.4522748312941776e-06
Titanium,Emissions / Emissions to air,kilogram,2.4076230917454407e-06
Mercury,Emissions / Emissions to soil,kilogram,2.3874202980619337e-06
Bromine,Emissions / Emissions to air,kilogram,2.367044301938222e-06
Nitrite,Emissions / Emissions to water,kilogram,2.3306600687580915e-06
Cerium,natural resource,kilogram,2.296790139356626e-06
arsenic,Emissions / Emissions to air,kilogram,2.244063003648549e-06
Manganese,Emissions / Emissions to water,kilogram,2.202334491772121e-06
"Radioactive species, unspecified",emissions to air / low. pop.,kilo Becquerel,2.1975938435478115e-06
Cadmium,Emissions / Emissions to water,kilogram,2.1529984142062584e-06
Mercury,Emissions / Emissions to air,kilogram,2.1483034687802166e-06
"1,3-Butadiene",Emissions / Emissions to air,kilogram,2.146842106734806e-06
Cesium-134,Emissions / Emissions to water,kilo Becquerel,2.138492366816642e-06
Potassium,soil,kilogram,2.1240527525865354e-06
M-xylene,Emissions / Emissions to air,kilogram,2.116227487016064e-06
Shale,soil,kilogram,2.1136173926079756e-06
Chlorine,Emissions / Emissions to water,kilogram,2.058569931825391e-06
Ethyl Acetate,Emissions / Emissions to water,kilogram,2.0530370923563967e-06
