flow,compartment,unit,amount
Potassium,air,kilogram,0.000886497568243711
Acrolein,Emissions / Emissions to air,kilogram,0.0008685386198351367
"Oils, unspecified",Emissions / Emissions to soil,kilogram,0.0008569930601670296
Bromine,Emissions / Emissions to water,kilogram,0.000852005317471533
Zinc,Emissions / Emissions to water,kilogram,0.0008516353125940091
"Noise, aircraft, freight",non material emissions / unspecified,ton kilometer,0.0008447437433701913
Sulfur,Emissions / Emissions to water,kilogram,0.0008390668761344824
Potassium-40,air,kilo Becquerel,0.000826929655241616
Antimony-125,Emissions / Emissions to water,kilo Becquerel,0.000826744315548992
Hydrogen,air,kilogram,0.0007232971663122424
arsenic,Emissions / Emissions to water,kilogram,0.0007170911251815485
Cumene,Emissions / Emissions to water,kilogram,0.0007083188313126709
Thorium-232,emissions to water / river,kilo Becquerel,0.0006909659620037176
Benzaldehyde,Emissions / Emissions to air,kilogram,0.0006722665962658008
Formaldehyde,Emissions / Emissions to air,kilogram,0.0006645752412883052
Chlorate ion,Emissions / Emissions to water,kilogram,0.0006609015738461673
Manganese,Emissions / Emissions to water,kilogram,0.0006555246913103899
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,0.0006498544409243835
Potassium-40,air,kilo Becquerel,0.0006487632319340591
"Hydrocarbons, Aromatic",Emissions / Emissions to water,kilogram,0.0006458088929465159
Benzene,Emissions / Emissions to air,kilogram,0.0006390832559565177
"To Traffic Area, Rail Network",Land use / Land transformation,square meter,0.0006328759055337757
Benzene,Emissions / Emissions to air,kilogram,0.000622825609070899
"Urban, Discontinuously Built",Land use / Land occupation,square meter-year,0.0006088752005631471
Chromium,Emissions / Emissions to air,kilogram,0.0005886137031000082
Uranium-238,Emissions / Emissions to air,kilo Becquerel,0.0005880681168938965
Calcium,Emissions / Emissions to air,kilogram,0.0005880451931258246
Benzene,Emissions / Emissions to water,kilogram,0.0005876475701483417
Ethane,Emissions / Emissions to air,kilogram,0.0005686991880488148
Phosphate,Emissions / Emissions to water,kilogram,0.0005678955164714507
Propylene,Emissions / Emissions to water,kilogram,0.0005630518713570739
Waste water/m3,emissions to water / unspecified,cubic meter,0.0005530496685545613
molybdenum,Emissions / Emissions to water,kilogram,0.0005463680895012457
Heptane,Emissions / Emissions to air,kilogram,0.0005458417699770166
Tin atom,Resources / Resources from ground,kilogram,0.0005424849761027501
Arsenic,Emissions / Emissions to water,kilogram,0.0005385176596362014
